Year,T2M_RANGE,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN
11/10/2012,15.99,25.5,12.75,63.12,0.09,1.99,0.98
12/10/2012,15.99,25.27,12.49,72.81,0.53,2,0.48
13/10/2012,15.99,26.19,13.08,73.44,0.27,1.95,0.32
14/10/2012,15.99,22.77,13.4,82.12,3.31,1.69,0.05
15/10/2012,15.99,21.58,13.41,85.38,6.29,2.09,0.32
16/10/2012,15.99,19.18,12.48,88.25,7.33,2.03,0.38
17/10/2012,15.99,17.19,12.13,89.25,6.55,1.84,0.2
18/10/2012,15.99,25.4,10.06,75.88,0.1,1.91,0.27
19/10/2012,15.99,26.51,11.66,67.06,0,1.99,0.63
20/10/2012,15.99,26.69,12.87,67.38,0,1.95,0.3
21/10/2012,15.99,26.46,13.31,70.06,0,1.89,0.41
22/10/2012,15.99,26.75,12.99,65.75,0,2.08,0.43
23/10/2012,15.99,27.61,11.01,60.5,0,2.12,0.45
24/10/2012,15.99,26.76,11.46,62.19,0,1.95,0.17
25/10/2012,15.99,26.93,13.34,59.94,0,1.8,0.27
26/10/2012,15.99,26.21,11.12,65.62,0.01,2.11,0.72
27/10/2012,15.99,24.12,11.57,65.44,0.15,2.54,0.62
28/10/2012,15.99,23.75,11.55,59.44,0.02,2.61,0.21
29/10/2012,15.99,24.45,7.51,58.69,0,2.32,0.53
30/10/2012,15.99,24.4,8.37,57.12,0,2.04,0.56
31/10/2012,15.99,23.33,8.3,60.06,0,2.14,0.71
01/11/2012,15.99,22.05,10.72,55.56,0.01,2.13,0.52
02/11/2012,15.99,21.97,7.09,49.06,0,2.39,0.17
03/11/2012,15.99,22.9,6.51,51.25,0,2.32,0.2
04/11/2012,15.99,22.44,6.23,60.25,0,2.09,0.1
05/11/2012,15.99,23.9,9.68,64.88,0,1.95,0.19
06/11/2012,15.99,24.73,9.16,49.25,0,2.34,0.09
07/11/2012,15.99,22.66,9.9,43.94,0,2.41,0.1
08/11/2012,15.99,22.41,11.66,54.62,0,1.77,0.15
09/11/2012,15.99,21.77,10.18,66.12,0,1.84,0.3
10/11/2012,15.99,20.83,10.44,72.25,0,2.48,0.42
11/11/2012,15.99,23.4,7.42,66.5,0,2.39,0.29
12/11/2012,15.99,22.97,8.21,55.38,0,3.17,0.29
13/11/2012,15.99,21.42,9.3,67,0,1.73,0.96
14/11/2012,15.99,24,11.37,61.25,0,2.33,0.51
15/11/2012,15.99,23.02,9.64,61,0,2.23,0.62
16/11/2012,15.99,24.51,9.56,60.19,0,1.9,0.61
17/11/2012,15.99,24.61,9.67,66.19,0,2.18,0.7
18/11/2012,15.99,22.93,9.58,61.12,0,2.54,0.48
19/11/2012,15.99,25.37,6.81,53.88,0,2.3,0.41
20/11/2012,15.99,24.19,10.58,61,0,2.44,0.9
21/11/2012,15.99,22.78,10.1,67.44,0.8,2.23,0.38
22/11/2012,15.99,20.62,9.99,70.44,0,1.95,0.37
23/11/2012,15.99,22.48,7.91,65.69,0.17,2.81,0.59
24/11/2012,15.99,22.68,9.02,63.19,0.03,2.76,0.16
25/11/2012,15.99,20.85,8.39,71.19,0.22,2.18,0.28
26/11/2012,15.99,19.26,9.5,75.69,0.64,2.34,0.08
27/11/2012,15.99,21.72,6.19,63,0,2.28,0.55
28/11/2012,15.99,20.13,7.51,53.12,0,1.96,0.09
29/11/2012,15.99,22.36,7.58,46.62,0,2.3,0.41
30/11/2012,15.99,24.01,7.13,52.62,0,2.2,0.41
01/12/2012,15.99,23.37,7.73,60.62,0,2.42,0.56
02/12/2012,15.99,22.42,8.71,64.25,0,2.45,0.46
03/12/2012,15.99,21.4,7.63,56.25,0,2.33,0.11
04/12/2012,15.99,24.49,4.94,47.5,0,2.6,0.26
05/12/2012,15.99,24.92,8.26,40.56,0,2.73,0.12
06/12/2012,15.99,22.98,8.8,46.31,0,2.27,0.12
07/12/2012,15.99,15.79,7.8,52,0,1.41,0.06
08/12/2012,15.99,18.33,6.56,56.56,0,2.24,0.27
09/12/2012,15.99,17.95,6.83,69.44,0,2.72,0.5
10/12/2012,15.99,18.3,5.88,68.06,0,2.9,0.43
11/12/2012,15.99,16.05,4.31,72.62,0,2.88,0.5
12/12/2012,15.99,19.74,2.02,65.69,0,2.55,1.04
13/12/2012,15.99,17.64,6.23,70.44,2.54,3.01,0.63
14/12/2012,15.99,16.66,8.06,70.31,6.3,2.23,0.16
15/12/2012,15.99,17.85,7.42,51.12,0,2.7,0.61
16/12/2012,15.99,18.64,7.9,48.12,0,3.22,0.18
17/12/2012,15.99,22.86,1.92,28.12,0,2.88,0.11
18/12/2012,15.99,22.93,5.03,38,0,2.63,0.76
19/12/2012,15.99,18.3,6.2,65.75,0,2.95,0.25
20/12/2012,15.99,19.88,3.91,34.12,0,3.33,1.47
21/12/2012,15.99,22.39,4.26,41.12,0,3.05,0.68
22/12/2012,15.99,22.58,8.98,51.25,0,2.07,0.38
23/12/2012,15.99,21.12,9.28,45.06,0,1.83,0.71
24/12/2012,15.99,20.96,8.48,42.69,0,3.12,0.4
25/12/2012,15.99,21.36,4.12,36.88,0,1.99,0.16
26/12/2012,15.99,19.58,5.98,38.06,0,3.06,0.59
27/12/2012,15.99,15.21,3,44.5,0,3.18,0.46
28/12/2012,15.99,18.09,2.23,31.75,0,2.55,0.13
29/12/2012,15.99,20.27,2.32,33.75,0,2.85,0.38
30/12/2012,15.99,15.08,7.19,65.38,2.16,2.98,0.16
31/12/2012,15.99,9.52,7.55,95.5,6.27,2.3,0.76
01/01/2013,15.99,14.19,7.25,85.81,0.14,1.6,0.23
02/01/2013,15.99,16.57,6.7,81.44,0.01,2.9,0.84
03/01/2013,15.99,16.16,4.87,84.81,0.07,3.16,0.53
04/01/2013,15.99,16.48,4.72,80.44,0.01,2.85,0.41
05/01/2013,15.99,17.89,2.4,64.88,0,2.5,0.53
06/01/2013,15.99,20.65,1.4,46.25,0,2.8,0.66
07/01/2013,15.99,18.2,3.81,58.88,0.23,3.76,1.38
08/01/2013,15.99,9.11,-2.4,83,1.6,5.25,0.13
09/01/2013,15.99,14.63,-2.89,46.56,0,2.74,0.34
10/01/2013,15.99,19.88,-0.67,31.38,0,2.54,0.86
11/01/2013,15.99,18.08,3.33,58.19,0,3.29,1.51
12/01/2013,15.99,13.32,3.97,78.56,0,3.4,1.12
13/01/2013,15.99,16.78,3.66,65.12,0,3.24,1
14/01/2013,15.99,13.98,5.03,72.75,0,3.16,0.89
15/01/2013,15.99,16.94,2.57,45.44,0,3.51,0.39
16/01/2013,15.99,15.01,-1.12,24.06,0,3.68,1.6
17/01/2013,15.99,18.17,2.12,19.94,0,3.35,0.55
18/01/2013,15.99,21.44,4.33,31.25,0,2.67,0.51
19/01/2013,15.99,20.69,6.23,41.12,0,2.06,0.55
20/01/2013,15.99,20.59,7.4,35.19,0,2.15,0.27
21/01/2013,15.99,21.12,9.26,42.69,0.18,2.62,0.63
22/01/2013,15.99,19.62,7.08,58.5,0.78,2.25,0.58
23/01/2013,15.99,21.89,6.42,56.88,0,2.02,0.29
24/01/2013,15.99,22.01,7.24,47.38,0,1.76,0.27
25/01/2013,15.99,24.82,9.37,41,0,2.09,0.35
26/01/2013,15.99,18.51,8.73,48.69,0,1.79,0.12
27/01/2013,15.99,21.41,6.66,53.44,0,3.01,0.06
28/01/2013,15.99,19.08,5.96,66.81,0,3.3,0.1
29/01/2013,15.99,16.23,4.63,60.69,0,3.59,0.48
30/01/2013,15.99,21.05,2.86,27.88,0,2.42,0.15
31/01/2013,15.99,23.8,7.38,21.44,0,2.7,0.36
01/02/2013,15.99,24.81,10.33,24.31,0,2.83,0.5
02/02/2013,15.99,27.33,9.5,25.62,0,2.3,0.5
03/02/2013,15.99,24.8,9.68,23.25,0,2.59,0.32
04/02/2013,15.99,22.17,9.81,38.12,0,3.1,0.19
05/02/2013,15.99,19.97,7.68,43.25,0,2.86,0.6
06/02/2013,15.99,20.84,7.73,40.44,0,3.5,0.16
07/02/2013,15.99,21.35,8.22,42,0,2.95,0.26
08/02/2013,15.99,22.04,8.59,32.81,0,3.01,0.08
09/02/2013,15.99,20.28,6.9,38.25,0,4.05,1.19
10/02/2013,15.99,17.69,5.48,57.06,0,4.2,1.43
11/02/2013,15.99,17.39,6.05,74.88,0,4.02,1.05
12/02/2013,15.99,16.02,4.91,73.19,0.01,3.44,0.47
13/02/2013,15.99,18.15,1.46,47.38,0,3.45,0.12
14/02/2013,15.99,21.83,-1.35,21.5,0,2.59,0.52
15/02/2013,15.99,22.55,6.58,17.62,0,2.41,0.34
16/02/2013,15.99,21.51,5.05,29.12,0,3.51,0.69
17/02/2013,15.99,20.37,8.33,26.5,0,3.44,0.77
18/02/2013,15.99,22.78,6.58,27.12,0,3.06,0.27
19/02/2013,15.99,22.99,9.8,28.25,0,3.34,0.3
20/02/2013,15.99,20,7.48,32,0,4.13,1.05
21/02/2013,15.99,19.59,5.78,40.19,0,4.25,0.98
22/02/2013,15.99,18.02,4.29,43.81,0,3.27,0.32
23/02/2013,15.99,20.69,5.92,36,0,3.16,0.3
24/02/2013,15.99,17.51,2.96,58.06,0,3.47,0.54
25/02/2013,15.99,19.15,1.22,29.12,0,2.88,0.17
26/02/2013,15.99,20.36,1.03,16.88,0,3.51,0.52
27/02/2013,15.99,22.57,5.82,12.62,0,2.98,0.08
28/02/2013,15.99,22.4,6.62,16.38,0,3.44,0.32
01/03/2013,15.99,17.68,3.32,16.88,0,4.36,2.88
02/03/2013,15.99,22.51,5.04,11.25,0,4.37,1.09
03/03/2013,15.99,25.22,3.62,13.5,0,2.75,0.77
04/03/2013,15.99,24.04,7.05,15.81,0,3.42,0.32
05/03/2013,15.99,23.02,4.2,14,0,2.7,0.14
06/03/2013,15.99,22.22,8.42,23.44,0,2.41,0.41
07/03/2013,15.99,23.02,10.23,25.38,0,3.05,1.16
08/03/2013,15.99,20.55,8.49,35.62,0,3.12,0.47
09/03/2013,15.99,20.12,5.58,44.75,0,3.7,0.17
10/03/2013,15.99,18.47,2.08,31.06,0,4.31,0.51
11/03/2013,15.99,21.21,1.46,24.5,0,3.27,0.12
12/03/2013,15.99,24.56,5.49,18.5,0,2.31,0.33
13/03/2013,15.99,25.89,7.98,16.75,0,2.94,0.41
14/03/2013,15.99,23.09,8.26,27.19,0,2.38,0.12
15/03/2013,15.99,23.58,7.21,32.69,0,2.27,0.4
16/03/2013,15.99,22.67,8.58,33.5,0,3.02,0.38
17/03/2013,15.99,22.19,5.15,42,0,3.36,0.84
18/03/2013,15.99,25.12,3.35,36.31,0,3.02,0.3
19/03/2013,15.99,25.93,6.45,15.56,0,3.19,0.36
20/03/2013,15.99,29.2,4.48,18.75,0,2.84,0.28
21/03/2013,15.99,25.63,9.61,24.31,0,3.7,0.26
22/03/2013,15.99,23.69,7.55,31.5,0,3.98,0.24
23/03/2013,15.99,22.53,5.35,25.94,0,3.79,0.26
24/03/2013,15.99,25.03,4.61,17.94,0,3.56,0.52
25/03/2013,15.99,24,7.24,16.44,0,3.37,0.49
26/03/2013,15.99,23.86,9.73,23.75,0,3.49,0.86
27/03/2013,15.99,22.83,8.91,31.56,0,3.66,0.06
28/03/2013,15.99,23.08,10.46,35.12,0,3.24,0.31
29/03/2013,15.99,25.76,8.78,27.5,0,3.14,0.58
30/03/2013,15.99,28.05,7.87,22.12,0,2.66,0.77
31/03/2013,15.99,28.19,10.87,23.38,0,3.95,1.01
01/04/2013,15.99,25.12,10.05,24.44,0,3.63,0.59
02/04/2013,15.99,24.4,6.67,26.38,0,3.62,0.24
03/04/2013,15.99,25.2,4.82,26.62,0,3.29,0.48
04/04/2013,15.99,28.45,4.44,24.38,0,2.59,0.21
05/04/2013,15.99,24.51,9.29,28.69,0,3.23,0.52
06/04/2013,15.99,26.83,10.32,27.94,0,3.52,0.12
07/04/2013,15.99,23.75,9.02,28.25,0,2.9,0.27
08/04/2013,15.99,23.98,6.85,28.44,0,3.79,0.73
09/04/2013,15.99,23.09,6.38,32.38,0,4.59,1.23
10/04/2013,15.99,21.31,5.73,44.69,0,4.15,0.39
11/04/2013,15.99,23.42,3.02,38,0,3.17,0.12
12/04/2013,15.99,23.94,6.16,36.56,0,3.77,0.23
13/04/2013,15.99,20.99,3.61,40,0,3.69,0.32
14/04/2013,15.99,23.98,5.64,24.19,0,3.34,0.43
15/04/2013,15.99,26.76,7.62,19.62,0,3.19,0.13
16/04/2013,15.99,27.15,7.96,27,0,3.46,0.39
17/04/2013,15.99,26.07,10.01,30,0,3.8,0.78
18/04/2013,15.99,25.54,9.83,30.12,0,3.58,0.56
19/04/2013,15.99,27.98,6.1,21.56,0,3.41,0.09
20/04/2013,15.99,25.23,6.53,33.12,0,3.44,0.34
21/04/2013,15.99,26.56,7.44,43.62,0,2.78,0.16
22/04/2013,15.99,26.03,11.76,33.25,0,2.94,0.38
23/04/2013,15.99,23.07,9.15,27.06,0,2.93,0.24
24/04/2013,15.99,26.69,7.69,21.38,0,3.2,0.16
25/04/2013,15.99,29.01,10.03,17.69,0,3.54,0.09
26/04/2013,15.99,28.51,11.84,20.38,0,3.43,0.13
27/04/2013,15.99,28.28,11.44,15.94,0.02,3.82,0.62
28/04/2013,15.99,26.86,11.71,15.19,0,3.7,0.3
29/04/2013,15.99,26.76,7.05,26.12,0,3.37,0.49
30/04/2013,15.99,26.8,6.83,41.12,0,3.77,0.73
01/05/2013,15.99,27.64,6.1,31.19,0,2.83,0.1
02/05/2013,15.99,30.44,8.19,28.81,0.14,3.23,0.51
03/05/2013,15.99,27.51,9.66,48.44,0.02,3.92,0.1
04/05/2013,15.99,24.55,9.37,41.19,0,3.59,0.54
05/05/2013,15.99,26.65,7.08,40.06,0.01,3.05,0.23
06/05/2013,15.99,27.05,8.88,34.31,0,3.86,1.03
07/05/2013,15.99,26.95,8.12,34.44,0,3.67,1.09
08/05/2013,15.99,27.11,8.21,34.38,0,3.59,1.38
09/05/2013,15.99,26.39,10.8,28.12,0,3.36,0.95
10/05/2013,15.99,25.71,10.24,32.06,0,3.95,0.38
11/05/2013,15.99,25.05,8.4,30.5,0,3.76,0.12
12/05/2013,15.99,25.98,6.32,34.94,0,3.71,0.3
13/05/2013,15.99,26.41,8.95,41.62,0.01,3.47,0.13
14/05/2013,15.99,26.15,11.83,31.75,0,3.81,0.65
15/05/2013,15.99,26.65,10.39,26.56,0.01,3.3,0.21
16/05/2013,15.99,27.44,11.51,19.94,0,3.57,0.21
17/05/2013,15.99,27.32,12.28,22.56,0,3.17,0.09
18/05/2013,15.99,27.69,14.52,21.81,0,3.27,0.38
19/05/2013,15.99,29.76,14.48,19.31,0,3.56,0.81
20/05/2013,15.99,28.51,12.9,18.38,0,3.49,0.56
21/05/2013,15.99,28.97,12.39,22.69,0,3.3,0.29
22/05/2013,15.99,29.75,12.72,23.75,0,3.09,0.64
23/05/2013,15.99,28.85,12.08,36.44,0,3.42,0.99
24/05/2013,15.99,28.9,11.92,39.5,0.01,3.33,0.3
25/05/2013,15.99,29.43,9.94,43,0.1,3.49,0.35
26/05/2013,15.99,29.76,13.04,38,0,2.23,0.68
27/05/2013,15.99,30.51,13.55,43.06,0,2.95,0.25
28/05/2013,15.99,28.46,12.73,46.31,0.09,3.43,0.1
29/05/2013,15.99,28.48,11.47,43,0,3.41,0.11
30/05/2013,15.99,30.39,10,35.38,0,2.91,0.38
31/05/2013,15.99,32.64,11.8,29.25,0,2.6,0.38
01/06/2013,15.99,32.4,15.3,36.19,0.21,2.16,0.34
02/06/2013,15.99,32.62,14.53,45.06,0.07,1.61,0.46
03/06/2013,15.99,31.18,14.82,51.94,0.36,1.62,0.8
04/06/2013,15.99,32.79,14.28,46.94,0,1.75,0.31
05/06/2013,15.99,33.49,14.62,37.38,0,1.82,0.1
06/06/2013,15.99,32.26,15.94,42.75,0,2.25,0.38
07/06/2013,15.99,30.71,16.05,56,1.29,2.46,0.05
08/06/2013,15.99,29.08,13.26,59.38,0.4,3.48,0.22
09/06/2013,15.99,31,13.01,58.19,0.2,1.43,0.12
10/06/2013,15.99,30.47,14.8,55.62,0.03,1.1,0.21
11/06/2013,15.99,26.72,14.05,63,1.31,1.84,0.5
12/06/2013,15.99,23.32,13.49,75.12,1.17,2.02,0.13
13/06/2013,15.99,27.67,12.89,62.81,0.03,3.12,0.12
14/06/2013,15.99,28.01,12.71,61.19,0.89,2.51,0.28
15/06/2013,15.99,29.88,14.9,58.31,1.14,1.27,0.26
16/06/2013,15.99,30.51,15.45,61.38,1.9,1.12,0.26
17/06/2013,15.99,31.08,16.05,62.25,0.02,1.68,0.49
18/06/2013,15.99,28.32,15.78,54.88,0.31,1.62,0.16
19/06/2013,15.99,31.22,17.01,49.88,0.01,1.56,0.51
20/06/2013,15.99,31.62,14.9,53.25,0.03,1.52,0.13
21/06/2013,15.99,32.37,15.13,53.88,0.04,1.19,0.06
22/06/2013,15.99,30.1,15.23,63.5,4.26,1.56,0.27
23/06/2013,15.99,28.86,14.3,67.31,0.84,1.08,0.15
24/06/2013,15.99,25.44,14.91,74.31,2.5,1.3,0.49
25/06/2013,15.99,25.73,14.9,76.62,9.17,1.81,0.36
26/06/2013,15.99,25.73,14.42,77.62,9.92,1.69,0.55
27/06/2013,15.99,28.52,14.79,71.56,0.8,1.59,0.18
28/06/2013,15.99,29.76,14.77,65.38,3.52,1.4,0.19
29/06/2013,15.99,28.98,12.42,56.38,0.76,1.68,0.15
30/06/2013,15.99,30.58,13.92,51.5,0.3,1.8,0.11
01/07/2013,15.99,28.94,14.59,64.75,1.18,1.16,0.34
02/07/2013,15.99,23.7,14.9,84.19,11.22,1.66,0.16
03/07/2013,15.99,24.72,14.53,75.62,17.76,1.98,0.38
04/07/2013,15.99,23.83,13.27,77.81,2.11,1.44,0.14
05/07/2013,15.99,28.83,12.64,67.69,0.43,1.8,0.48
06/07/2013,15.99,30.27,12.79,59.81,1.84,1.7,0.11
07/07/2013,15.99,25.91,13.48,73.25,5.24,1.46,0.33
08/07/2013,15.99,20.85,12.92,85.06,17.04,1.51,0.54
09/07/2013,15.99,24.72,12.74,76.19,4.15,1.8,0.23
10/07/2013,15.99,19.88,12.99,84,7.44,1.08,0.06
11/07/2013,15.99,23.27,13.99,82.62,9.83,1.3,0.19
12/07/2013,15.99,24.53,13.51,80.44,4.9,1.32,0.22
13/07/2013,15.99,24.16,14.26,80.25,2.89,0.89,0.19
14/07/2013,15.99,25.83,14.52,76.06,0.92,0.89,0.03
15/07/2013,15.99,26.85,15.11,76.44,1.09,1.41,0.14
16/07/2013,15.99,21.55,14.79,87.56,12.02,0.97,0.05
17/07/2013,15.99,23.15,13.84,86.81,6.68,1.23,0.17
18/07/2013,15.99,21.86,12.05,86,20.33,2.37,0.2
19/07/2013,15.99,21.57,12.73,85.81,7.46,2.2,0.66
20/07/2013,15.99,23.88,11.76,79.69,2.84,2.12,0.38
21/07/2013,15.99,23.77,13.39,81.38,1.93,2.48,0.27
22/07/2013,15.99,23.19,13.16,80.25,13.22,2.22,0.35
23/07/2013,15.99,21.37,14.02,87,3.39,1.5,0.07
24/07/2013,15.99,26.03,13.98,76.75,1.06,1.38,0.24
25/07/2013,15.99,26.03,13.69,77.38,0.1,1.44,0.45
26/07/2013,15.99,26.8,15,75.69,0.17,1.43,0.05
27/07/2013,15.99,27.79,13.22,76.31,3.89,2.05,0.18
28/07/2013,15.99,23.11,15.15,85.31,3.01,1.95,0.61
29/07/2013,15.99,25.46,13.94,80.06,4.38,1.65,0.11
30/07/2013,15.99,26.55,14.2,76.75,3.84,1.69,0.41
31/07/2013,15.99,26.62,14.48,72.56,0.53,1.36,0.2
01/08/2013,15.99,26.06,12.58,70.94,1.43,1.67,0.31
02/08/2013,15.99,26.26,13.67,76.81,1.77,1.31,0.46
03/08/2013,15.99,26.76,13.31,77.06,3.29,1.77,0.17
04/08/2013,15.99,22.25,13.97,84.5,4.02,1.61,0.21
05/08/2013,15.99,24.85,14.7,79.56,0.44,1.7,0.08
06/08/2013,15.99,25.03,15.05,77.94,0.71,1.52,0.2
07/08/2013,15.99,24.35,14.17,79.56,1.43,1.48,0.23
08/08/2013,15.99,24.74,14.21,78.44,1.96,1.55,0.2
09/08/2013,15.99,23.84,14.25,81,5.34,1.45,0.47
10/08/2013,15.99,26.68,14.61,73.44,0.29,2.23,0.17
11/08/2013,15.99,25.63,13.59,75.94,7.78,2.15,0.36
12/08/2013,15.99,23.4,14.14,87.12,8.05,1.09,0.16
13/08/2013,15.99,24.21,14.69,79.25,0.84,1.7,0.45
14/08/2013,15.99,28.57,13.12,65.69,0.02,1.99,0.11
15/08/2013,15.99,28.78,12.63,64.69,8.19,1.95,0.09
16/08/2013,15.99,25.44,13.51,70.88,0.92,2.04,0.4
17/08/2013,15.99,28.51,13.37,53.5,0,2.53,0.88
18/08/2013,15.99,28.12,12.85,56.69,0.5,2.11,0.91
19/08/2013,15.99,28.15,11.87,57.62,0.14,2.37,0.7
20/08/2013,15.99,27.45,11.55,58.94,1.63,2.08,0.12
21/08/2013,15.99,26.14,9.79,71.06,4.01,1.7,0.19
22/08/2013,15.99,22.16,14.62,82.25,2.7,1.05,0.21
23/08/2013,15.99,22.69,13.94,83.69,2.94,1.26,0.18
24/08/2013,15.99,24.17,14.23,83.75,7.23,1.41,0.13
25/08/2013,15.99,26.15,14.2,78.56,5.36,1.8,0.29
26/08/2013,15.99,25.23,13.33,79.31,7.26,2.25,1.02
27/08/2013,15.99,21.92,13.99,90.25,23.82,1.88,0.47
28/08/2013,15.99,22.57,14.61,90.56,11.18,1.83,0.04
29/08/2013,15.99,23.24,13.4,83.06,11.34,1.45,0.24
30/08/2013,15.99,22.19,11.69,85.25,4.55,1.78,0.1
31/08/2013,15.99,21.41,14.71,87.62,0.22,1.02,0.27
01/09/2013,15.99,21.83,14.61,88.06,10.75,1.11,0.2
02/09/2013,15.99,25.75,13.41,76.38,1.65,1.89,0.09
03/09/2013,15.99,24.29,11.4,77.75,2.45,2.1,0.45
04/09/2013,15.99,22.44,13.56,81.38,4.73,2.2,0.91
05/09/2013,15.99,19.37,12.19,85.56,2.95,2.27,1.24
06/09/2013,15.99,19.87,13.33,90.19,3.87,1.84,0.09
07/09/2013,15.99,20.15,14.02,92.5,3.92,1.71,0.34
08/09/2013,15.99,20.4,13.29,89.94,10.95,1.22,0.03
09/09/2013,15.99,18.61,12.64,93.31,16.33,1.32,0.41
10/09/2013,15.99,21.87,12.14,85.81,2.35,1.61,0.42
11/09/2013,15.99,23.75,13.64,87.81,0.87,1.38,0.2
12/09/2013,15.99,24.15,14.82,82.12,1.5,2.1,0.52
13/09/2013,15.99,24,13.33,76.19,2.69,2.44,1.16
14/09/2013,15.99,23.98,12.75,77.31,9.14,2.6,1.19
15/09/2013,15.99,23.15,13.4,84.69,15.23,2.8,0.99
16/09/2013,15.99,21.96,14.06,91.44,31.39,2.45,0.41
17/09/2013,15.99,18.79,14.01,95.38,32.2,1.66,0.73
18/09/2013,15.99,20.96,13.85,92.31,7.02,2.4,0.69
19/09/2013,15.99,22.23,12.37,89.06,6.82,2.28,0.62
20/09/2013,15.99,22.67,13.99,89,3.56,1.96,0.2
21/09/2013,15.99,22.58,13.99,88.94,3.83,1.71,0.27
22/09/2013,15.99,22.88,13.05,84.06,0.54,1.65,0.37
23/09/2013,15.99,22.18,14.42,89.44,1.9,1.16,0.24
24/09/2013,15.99,23.26,13.59,82.75,0.26,1.89,0.44
25/09/2013,15.99,24.11,11.99,79.19,0.41,1.84,0.52
26/09/2013,15.99,22.87,15.01,87.81,3.28,1.73,0.51
27/09/2013,15.99,21.95,14.01,86.44,3.1,1.9,0.18
28/09/2013,15.99,18.27,13.73,95.44,10.76,1.45,0.58
29/09/2013,15.99,21.63,13.13,87,2.99,2,0.36
30/09/2013,15.99,22.83,12.57,86,2.3,1.87,0.37
01/10/2013,15.99,23.27,13.4,87.44,8.67,1.35,0.11
02/10/2013,15.99,22.21,15.02,85.62,0.42,1.59,0.38
03/10/2013,15.99,22.77,14.24,84.75,0.04,2,0.16
04/10/2013,15.99,22.61,13.19,80.69,0,1.73,0.38
05/10/2013,15.99,23.47,11.33,82,0,1.41,0.13
06/10/2013,15.99,23,12.87,82.19,2.08,2.23,0.34
07/10/2013,15.99,22.94,11.71,72.75,0.08,2.91,0.05
08/10/2013,15.99,21.24,10.12,69.81,0.01,1.69,0.2
09/10/2013,15.99,22.35,12.22,82.25,0,2.06,0.11
10/10/2013,15.99,21.65,9.65,78.06,0,2.02,0.44
11/10/2013,15.99,22.29,9.63,72.88,0.01,1.62,0.34
12/10/2013,15.99,21.84,11.89,81.38,6.45,1.63,0.54
13/10/2013,15.99,22.34,13.45,85.06,2.26,1.52,0.54
14/10/2013,15.99,21.57,12.92,87.94,0.41,1.97,0.48
15/10/2013,15.99,22.99,11.86,82.44,0.04,2.05,0.44
16/10/2013,15.99,21.27,11.62,77.62,2.09,1.76,0.32
17/10/2013,15.99,21.09,11.87,80,0.24,1.92,0.61
18/10/2013,15.99,22.26,11.4,77.94,0,2.17,0.39
19/10/2013,15.99,22.99,9.15,77.88,0.01,2.24,0.44
20/10/2013,15.99,21.41,8.73,74.88,0,2.37,0.13
21/10/2013,15.99,21.91,6.33,71.31,0,2.16,0.31
22/10/2013,15.99,23.69,9.2,65.81,0,2.55,0.25
23/10/2013,15.99,23.95,9.71,64,0,2.55,0.24
24/10/2013,15.99,24.85,10.23,67.25,0,1.66,0.12
25/10/2013,15.99,24.83,11.44,61.5,0,1.89,0.48
26/10/2013,15.99,24.7,12.05,65.5,0,1.91,0.18
27/10/2013,15.99,24.11,13.6,68.31,0,1.79,0.51
28/10/2013,15.99,24.05,12.76,53.94,0,1.91,0.02
29/10/2013,15.99,23.17,13.23,56.81,0.01,2.3,0.31
30/10/2013,15.99,20.33,12.94,76.06,0.46,2.55,0.48
31/10/2013,15.99,20.87,12.02,83.62,0.78,1.75,0.09
01/11/2013,15.99,23.44,12.63,75,0.05,1.71,0.41
02/11/2013,15.99,23.4,11.74,65.06,0.01,2.59,0.25
03/11/2013,15.99,18.89,12.69,88.25,36.57,3.06,0.7
04/11/2013,15.99,18.73,11.15,88.56,19.41,4.29,0.9
05/11/2013,15.99,17.45,9.68,82.88,0.14,2.37,0.26
06/11/2013,15.99,19.58,8.9,71.19,0.14,2.34,0.3
07/11/2013,15.99,14.95,9.15,89.31,12.27,2.59,1.04
08/11/2013,15.99,14.29,7.43,92.5,8.06,2.08,0.37
09/11/2013,15.99,20.05,8.29,80.62,0.05,2.24,0.49
10/11/2013,15.99,21.32,7.8,80.75,4.75,2.25,0.06
11/11/2013,15.99,22.14,10.4,81.56,1.13,1.95,0.47
12/11/2013,15.99,20.3,10.68,77.12,0.36,3.6,1.16
13/11/2013,15.99,13.93,8.61,73.06,0.79,3.6,1.12
14/11/2013,15.99,18.94,9.45,80.62,0.11,1.52,0.27
15/11/2013,15.99,17.05,8.8,85.56,0.03,1.94,0.47
16/11/2013,15.99,17.26,11.07,87.88,0.47,1.88,0.08
17/11/2013,15.99,19.5,10,81.31,0.34,1.59,0.27
18/11/2013,15.99,21.19,9.35,79.94,0.06,2.08,0.62
19/11/2013,15.99,21.38,9.37,78.19,0,1.85,0.34
20/11/2013,15.99,19.31,5.95,78.25,0,2.22,0.58
21/11/2013,15.99,18.55,7.34,84.19,0.03,2.36,0.79
22/11/2013,15.99,19.97,7.34,79.25,0,2.18,0.09
23/11/2013,15.99,19.4,9.16,80.06,0.03,2.09,0.69
24/11/2013,15.99,18.23,8.39,83.88,1.9,2.99,0.47
25/11/2013,15.99,15.98,5.35,84.25,1.1,3.46,0.55
26/11/2013,15.99,16.2,2.36,58.38,0,3.67,1.66
27/11/2013,15.99,15.86,1.91,58.88,0,3.7,0.57
