Year,T2M_RANGE,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN
14/06/2013,12.77,30.66,17.89,59.5,12.5,5.48,1.34
15/06/2013,14.09,31.25,17.16,55.75,0.85,5.23,1.95
16/06/2013,12.3,30.95,18.64,53.88,1.5,5.92,1.45
17/06/2013,14.43,33.27,18.84,46.69,1.68,6.53,1.12
18/06/2013,12.56,31.63,19.06,45.81,0.26,6.39,2.45
19/06/2013,16.26,33.55,17.3,42.62,0.08,7.46,2.68
20/06/2013,15.72,32.8,17.08,49.88,0.45,9.19,3.43
21/06/2013,15.65,32.28,16.64,48.75,0.42,9.66,3.81
22/06/2013,16.69,32.99,16.3,43.81,0.59,7.7,2.65
23/06/2013,14.34,32.36,18.01,45.25,0.1,8.44,2.25
24/06/2013,15.05,32.76,17.7,46,0.15,8.74,3.16
25/06/2013,15.55,32.65,17.09,45.5,0.01,7.8,2.7
26/06/2013,13.78,32.8,19.01,42.38,0.01,8.17,0.56
27/06/2013,15.77,33.8,18.03,39.25,2.22,7.1,1.55
28/06/2013,15.91,33.78,17.87,36.38,0.07,5.86,2.85
29/06/2013,17.35,33.21,15.86,34.38,0,7.62,1.81
30/06/2013,17.85,33.81,15.96,35.81,0,6.12,1.98
01/07/2013,11.09,30.49,19.4,45.56,0.01,8.31,2.84
02/07/2013,9.7,28.37,18.67,52.81,8.62,5.69,2.78
03/07/2013,8.64,26.73,18.09,60.81,2.56,4.57,0.98
04/07/2013,8.48,25.55,17.08,62.81,10.75,5.48,2.32
05/07/2013,16.63,31.4,14.76,52.88,0.24,7.02,1.91
06/07/2013,15.53,32.15,16.62,48.38,0.03,8.87,3.73
07/07/2013,9,26.08,17.08,55.62,1.8,4.78,2.77
08/07/2013,5.37,22.23,16.87,77.56,10.66,6.34,2.03
09/07/2013,6.21,23.15,16.94,74.88,4.31,5.12,1.09
10/07/2013,13.38,28.83,15.46,58.88,4.5,5.09,2.02
11/07/2013,14.01,29.74,15.73,54.25,2.59,6,2.16
12/07/2013,13.65,29.65,16.01,51,1.86,6.64,1.38
13/07/2013,14.02,30.51,16.49,50.69,2.79,6.27,2.18
14/07/2013,14.01,29.97,15.96,54.5,1.69,5.16,1.66
15/07/2013,14,31.58,17.58,50.69,12.27,7.3,1.32
16/07/2013,9.41,26.47,17.05,64.06,4.28,8.5,1.48
17/07/2013,11.38,27.32,15.94,65.56,17.13,5.87,3.06
18/07/2013,11.28,26.86,15.58,64.56,3.34,7.2,2.1
19/07/2013,11.7,27.71,16.01,61.75,2.36,5.91,1.95
20/07/2013,9.31,25.9,16.58,66.38,9.05,5.7,0.76
21/07/2013,8.26,25.1,16.85,72.44,8.21,8.27,1.33
22/07/2013,6.34,22.82,16.48,75.56,9.21,5.35,2.47
23/07/2013,13.04,29.05,16.01,61.38,0.3,4.79,1.7
24/07/2013,17.05,31.75,14.7,53,0,5.95,2.18
25/07/2013,17.47,32.75,15.28,48.81,0,6.54,2.3
26/07/2013,16.83,32.68,15.85,50.75,0.13,5.55,1.3
27/07/2013,15.65,32.34,16.69,52.62,3.05,7.07,1.84
28/07/2013,13.36,30.2,16.83,60.81,13.86,5.55,2.2
29/07/2013,16.12,32.28,16.16,52.5,3.56,7.56,2.28
30/07/2013,17.74,32.55,14.81,48.12,0.16,7.21,2.16
31/07/2013,18.2,32.65,14.46,43.38,0,7.13,2.17
01/08/2013,17.59,32.42,14.83,47.31,0,5.49,2.98
02/08/2013,16.4,32.27,15.87,48.69,0,5.97,1.77
03/08/2013,13.2,31.56,18.37,47.88,3.37,7.45,2.88
04/08/2013,15.29,31.18,15.89,51.12,0.51,6.97,3.9
05/08/2013,17.12,32.37,15.25,50.81,0,7.16,2.24
06/08/2013,17.71,33.15,15.44,42.25,0.07,6.82,1.68
07/08/2013,17.5,33.62,16.12,42.19,0.13,6.52,0.55
08/08/2013,12.54,31.41,18.87,51.19,1.83,5.09,1.03
09/08/2013,14.26,32.13,17.87,50.44,2.63,4.64,1.16
10/08/2013,14.88,31.76,16.88,47.19,0.23,7.51,2.52
11/08/2013,12.02,28.96,16.94,57.94,2.55,5.55,1.91
12/08/2013,13.34,29.17,15.83,57.44,0.47,7.47,3.45
13/08/2013,17.53,31.98,14.44,46.12,0,7.41,3.01
14/08/2013,18.2,32.75,14.55,44.62,0,6.79,2.59
15/08/2013,18.01,32.26,14.26,42.88,0,5.66,1.58
16/08/2013,16.2,32.29,16.08,44.75,0.68,5.05,2.46
17/08/2013,16.72,31.94,15.23,45.88,0,6.94,1.9
18/08/2013,16.43,31.42,14.99,47.88,0.64,8.16,1.58
19/08/2013,15.37,29.55,14.19,48,2.06,6.17,2.26
20/08/2013,16.68,29.98,13.29,46.88,0.01,5.62,2.29
21/08/2013,13.2,28.51,15.32,55.56,2.74,6.34,3.03
22/08/2013,10.84,25.04,14.2,65.81,4.6,5.76,1.54
23/08/2013,9.38,24.66,15.27,65.44,3.09,5.12,2.45
24/08/2013,13.41,27.55,14.13,67.06,10.31,5.2,2.18
25/08/2013,13.45,27.35,13.9,66.25,1.63,6.3,2.18
26/08/2013,12.02,27.74,15.73,68.38,5.16,5.05,1.71
27/08/2013,9.22,25.4,16.19,69.31,6.64,8.41,2.37
28/08/2013,15.37,30.83,15.48,57.88,2.5,8.21,4.66
29/08/2013,16.37,30.17,13.8,54.88,0.03,6.38,2.42
30/08/2013,14.28,29.22,14.94,54.06,0,5.66,1.83
31/08/2013,12.68,29.88,17.21,50.94,0,5.61,1.04
01/09/2013,14.41,32.55,18.15,45.81,0,6.23,1.73
02/09/2013,15.98,31.42,15.44,47.19,0,7.2,2.24
03/09/2013,9.96,26.05,16.09,62.62,5.87,4.84,1.05
04/09/2013,14.74,30.16,15.42,56.38,0.71,7.13,1.73
05/09/2013,9.24,24.55,15.31,66.25,2.48,6.38,1.64
06/09/2013,12.11,26.76,14.65,72.31,1.99,6.54,1.49
07/09/2013,11.27,27.19,15.92,64.12,0.54,5.71,1.61
08/09/2013,15.89,29.78,13.9,56.5,0.44,5.66,2.47
09/09/2013,12.58,27.87,15.29,64.06,4.94,5.83,2.08
10/09/2013,11.21,26.8,15.58,68.75,10.41,5.44,2.45
11/09/2013,15.17,30.36,15.19,65.44,2.05,6.39,2.44
12/09/2013,14.33,28.68,14.35,65.62,5.54,7.07,2.34
13/09/2013,14.5,29.27,14.77,56.94,0.7,5.8,2.97
14/09/2013,12.56,26.04,13.48,68.38,2.73,7.35,1.77
15/09/2013,10.45,25,14.55,79.44,14.81,6.42,1.25
16/09/2013,9.32,24.89,15.57,82.75,23.52,8.02,1.39
17/09/2013,9.19,24.98,15.79,77.44,16.58,6.42,3.33
18/09/2013,11.41,27.29,15.88,70.56,2.41,6.37,2.07
19/09/2013,14.56,29.53,14.97,67.44,0.45,6.73,1.51
20/09/2013,13.12,29.65,16.54,67.25,1.82,5.36,2.59
21/09/2013,9.41,23.64,14.23,76.44,8.56,7.48,2.89
22/09/2013,13.07,25.77,12.69,70.5,1.21,3.03,1.15
23/09/2013,15.15,29.16,14.01,60.06,0.03,5.8,1.72
24/09/2013,16.98,29.89,12.9,59.81,0,4.8,2.6
25/09/2013,16.34,29.69,13.36,56,0,4.98,0.9
26/09/2013,17.8,31.02,13.22,59.31,0,6.52,1.36
27/09/2013,12.94,28.88,15.94,66.31,3.88,6.94,2.43
28/09/2013,10.14,26.47,16.32,70.12,7.22,6.41,1.21
29/09/2013,10.42,27.42,17,69.69,2.72,3.8,0.36
30/09/2013,14.85,29.16,14.31,65,1.53,4.23,0.74
01/10/2013,14.34,29.08,14.75,57.25,0.52,4.7,1.09
02/10/2013,16.62,29.89,13.26,59.94,0.03,4.12,0.58
03/10/2013,16.27,30.03,13.76,54.88,0,6.56,1.67
04/10/2013,16.78,30.44,13.67,52.19,0,6.91,0.98
05/10/2013,17.02,30.45,13.44,54.25,0,4.52,1.33
06/10/2013,13.64,27.31,13.67,67,1.72,7.56,1.33
07/10/2013,14.15,25.73,11.58,56.44,0.09,6.28,2.25
08/10/2013,18.52,27.53,9.01,55.75,0,4.57,0.84
09/10/2013,17.91,29.08,11.18,55.56,0.15,5.82,1.91
10/10/2013,14.88,28.12,13.24,59,1.17,5.38,1.42
11/10/2013,13.69,28.01,14.31,61.5,0,3.77,1.32
12/10/2013,12.57,28.15,15.58,62.62,13.75,5.02,0.44
13/10/2013,14.25,28.69,14.44,68.62,6.78,5.9,0.87
14/10/2013,15.23,29.2,13.97,64.5,0.24,5.99,0.68
15/10/2013,13.1,29.51,16.41,62.88,0.2,3.64,0.32
16/10/2013,9.84,25.8,15.96,68.38,0.02,3.33,0.95
17/10/2013,9.17,24.83,15.65,71.81,3.13,4.68,0.82
18/10/2013,13.88,26.87,12.99,67.25,0.98,4.46,1.62
19/10/2013,11.68,26.01,14.33,66.19,0.36,4.35,0.22
20/10/2013,13.75,27.45,13.7,61.81,0.06,6.23,1.64
21/10/2013,14.64,25.46,10.82,64.38,0,4.28,2.3
22/10/2013,14.24,25.26,11.02,65,0.07,5.83,2.03
23/10/2013,13.78,25.05,11.27,60.81,0,4.34,1.52
24/10/2013,17.27,26.01,8.73,57.75,0,5.84,0.58
25/10/2013,17,26.08,9.08,54.19,0,7.84,3.43
26/10/2013,17.53,26.87,9.34,64.06,0,7.72,1.75
27/10/2013,16.12,27.54,11.41,62.62,0,6.39,1.54
28/10/2013,16.42,28.6,12.18,60.31,0,7.06,2.2
29/10/2013,11.98,26.95,14.98,65.56,2.33,6.96,2.34
30/10/2013,7.23,23.76,16.54,73.62,1.2,5.26,2.25
31/10/2013,7.83,22.69,14.86,76.75,3.09,4.36,0.84
01/11/2013,9.77,24.23,14.47,71.62,1.2,5.45,1.23
02/11/2013,14.74,24.4,9.65,53.19,0,5.25,2.45
03/11/2013,18.33,27.38,9.05,59.81,3.64,7.5,1.7
04/11/2013,11.87,24.47,12.61,77.31,0.98,9.01,0.5
05/11/2013,15.52,26.8,11.27,67.06,0,3.6,1.61
06/11/2013,10.8,22.58,11.77,70.25,0.74,7.09,2.32
07/11/2013,11.07,22.25,11.18,71.88,2,6.47,1.65
08/11/2013,11.41,21.58,10.18,74,2.71,5.5,0.43
09/11/2013,11.92,23.6,11.67,71.56,0.02,3.87,1.45
10/11/2013,14.32,25.43,11.11,67,0,4.3,2.25
11/11/2013,13.05,24.09,11.04,65.25,0.01,6.3,2.21
12/11/2013,11.09,21.37,10.27,72.88,5.02,6.81,2.84
13/11/2013,8.24,16.15,7.9,68.19,0.72,5.55,1.92
14/11/2013,12.83,20.73,7.9,66.19,0.01,6.8,1.42
15/11/2013,12.84,22.31,9.48,66.5,1.66,3.42,0.49
16/11/2013,9.23,21.98,12.76,74.5,0.78,5.67,1.07
17/11/2013,13.65,24.76,11.12,71.12,0.48,5.07,2.28
18/11/2013,13.88,25.46,11.58,72.19,1.19,5.12,0.8
19/11/2013,10.95,23.55,12.62,73.12,0.55,4.69,0.97
20/11/2013,14.82,25.76,10.94,60.25,0.01,5.84,1.76
21/11/2013,17.27,25.4,8.12,54.5,0,5.63,0.44
22/11/2013,15.74,24.66,8.92,64.25,1.33,6.63,1.69
23/11/2013,10.62,21.76,11.13,73.75,0.19,6.35,1.51
24/11/2013,12.54,22.26,9.73,72.5,1.54,4.37,1.12
25/11/2013,13.37,22.83,9.47,69.56,0.31,7.88,2.77
26/11/2013,11.41,12.59,1.17,65.56,0.06,6.93,2.44
27/11/2013,16.6,15.45,-1.15,59.12,0,3.13,0.84
28/11/2013,15.24,18.3,3.06,66.12,0,5.08,0.74
29/11/2013,16.05,22.44,6.39,60.75,0,4.27,1.67
30/11/2013,17.76,22.83,5.08,60.12,0,6.09,1.75
01/12/2013,18.87,24.16,5.29,54.31,0,4.91,0.09
02/12/2013,15.51,24.47,8.96,46.56,0,3.69,1.31
03/12/2013,15.12,23.7,8.58,52.69,0,4.36,1.05
04/12/2013,16.93,26.05,9.12,62.19,0,6.95,2.02
05/12/2013,17.77,27.12,9.36,61.81,0,6.41,3.01
06/12/2013,18.55,25.16,6.62,59.81,0,5.06,0.77
07/12/2013,19.84,25.89,6.04,57.06,0,8.38,3.11
08/12/2013,17.8,24.31,6.51,54.31,0,7.12,3.75
09/12/2013,17.96,24.81,6.86,62.94,0,6.96,3.01
10/12/2013,14.62,21.05,6.43,71.06,0,4.43,1.34
11/12/2013,17.34,24.86,7.51,66.88,0,5.66,0.68
12/12/2013,14.82,23.2,8.39,68,0.02,9.04,1.67
13/12/2013,16.95,25.22,8.26,63.44,0.01,7.29,2.39
14/12/2013,11.29,16.29,5,61.44,0,5.97,2.7
15/12/2013,16.96,19.4,2.44,57.88,0,5.37,0.26
16/12/2013,16.92,21.34,4.42,53.5,0,3.82,0.32
17/12/2013,15.53,20.35,4.82,44.62,0,3.98,0.87
18/12/2013,20.24,22.94,2.7,47.62,0,4.41,0.64
19/12/2013,17.69,24.62,6.94,51.38,0,4.99,2.34
20/12/2013,16.97,23.92,6.94,56.12,0.01,9.48,3.79
21/12/2013,14.71,22.29,7.57,60.75,0,13.44,3.09
22/12/2013,12.78,17.65,4.87,65.88,0,4.96,1.59
23/12/2013,16.28,19.45,3.17,65.38,0,6.9,1.34
24/12/2013,13.23,17.37,4.12,66.44,0,5.1,1.58
25/12/2013,10.81,18.47,7.65,73,0.99,3.96,0.66
26/12/2013,8.6,13.42,4.81,79.5,6.87,3.88,1.3
27/12/2013,8.39,13.26,4.87,77.88,3.57,4.02,1.06
28/12/2013,12.56,16.04,3.48,72,0.12,4.66,1.12
29/12/2013,15.84,19.48,3.65,70.12,0.46,5.48,0.8
30/12/2013,5.07,9.57,4.5,84.06,4.29,4.83,0.24
31/12/2013,8.46,11.05,2.58,85.81,8.36,4.51,1.07
01/01/2014,16.63,19.8,3.17,75.31,0.08,4.33,1.63
02/01/2014,14.02,17.45,3.44,64.88,0,5.91,1.84
03/01/2014,16.09,18.4,2.31,61.38,0,6.95,0.95
04/01/2014,16.66,21.33,4.68,59.25,0,6,2.22
05/01/2014,11.66,17.12,5.47,68.31,0,4.09,1.21
06/01/2014,7.38,12.58,5.19,76.44,0,2.81,1.27
07/01/2014,15.78,17.82,2.04,63.06,0,4.84,0.74
08/01/2014,17.83,21.65,3.83,52.75,0,5.7,0.38
09/01/2014,18.53,21.89,3.36,45.12,0,5.18,2.22
10/01/2014,19.14,22.03,2.89,42.44,0,6.7,1.91
11/01/2014,14.08,18.43,4.35,47.56,5.7,4.12,1.48
12/01/2014,13.74,18.4,4.65,64.06,0.67,8.41,3
13/01/2014,14.37,17.41,3.05,46.44,0,7.41,0.06
14/01/2014,17.89,18.8,0.9,36.06,0,4.16,0.02
15/01/2014,17.52,17.33,-0.2,37.56,0,4.02,0.86
16/01/2014,19.87,19.41,-0.45,42.88,0,4.54,1.64
17/01/2014,14.38,17.96,3.58,38.12,0,5.62,0.27
18/01/2014,17.42,20.74,3.32,58.44,0,6.38,2.2
19/01/2014,17.37,19.13,1.76,47.81,0,3.8,0.6
20/01/2014,19.73,22.55,2.82,50.44,0,5.58,1.75
21/01/2014,15.41,19.41,4.01,41.56,0,5.56,1.21
22/01/2014,18.79,23.06,4.27,48.88,0,4.67,1.36
23/01/2014,14.3,21.75,7.44,55.25,0,4.87,3.16
24/01/2014,13.64,17.54,3.9,71.75,0.01,6.16,0.43
25/01/2014,17.43,20.86,3.43,62.31,0,3.49,1.56
26/01/2014,18.22,24.59,6.37,49.62,0,6.28,2.78
27/01/2014,17.52,24.82,7.3,48,0,4.14,0.29
28/01/2014,14.67,18.08,3.4,63.56,1.29,6.62,1.47
29/01/2014,13.87,15.53,1.66,66.31,0.04,5.88,1.25
30/01/2014,22.17,23.62,1.45,45.75,0,5.56,0.94
31/01/2014,20.16,26.67,6.51,40,0,6.41,2.45
01/02/2014,22.72,27.44,4.72,39.12,0,7.45,3.86
02/02/2014,19.2,23.9,4.69,41.94,0,6.71,3.22
03/02/2014,22.84,27.68,4.83,46.56,0,7.85,4.14
04/02/2014,17.55,24.26,6.71,41.06,0,7.76,1.19
05/02/2014,20.9,24.74,3.84,44.19,0,3.65,1.58
06/02/2014,19.73,24.01,4.27,47.81,0,3.26,1.22
07/02/2014,18.18,24.3,6.12,39.62,0,8.48,1.62
08/02/2014,21.2,25.42,4.22,38.38,0,4.09,1.96
09/02/2014,19.42,24.8,5.37,27.94,0,2.95,0.9
10/02/2014,20.85,26.9,6.06,30,0,4.9,0.34
11/02/2014,19.59,26.74,7.15,37.06,0,6.06,2.24
12/02/2014,16.74,21.21,4.47,45.12,0,4.45,1.84
13/02/2014,22.09,26.55,4.45,32.31,0,5.16,0.79
14/02/2014,18.15,24.9,6.75,27.06,0,6.98,0.92
15/02/2014,21.36,27.15,5.79,26.38,0,5.45,1.12
16/02/2014,21.3,28.47,7.17,28.06,0,5.48,0.28
17/02/2014,18.3,27.06,8.76,31.56,0,4.88,3.09
18/02/2014,20.74,28.22,7.48,39,0,5.12,1.74
19/02/2014,20.78,29.31,8.53,32.69,0,6.81,1.43
20/02/2014,19.27,25.67,6.4,29.44,0,6.13,3.05
21/02/2014,18.4,25.37,6.97,37.94,0,6.7,2.52
22/02/2014,19.38,26.4,7.02,32.94,0,7.04,1.49
23/02/2014,15.29,24.51,9.22,35,0,5.04,2.03
24/02/2014,19.84,27.72,7.87,33.62,0,4.45,1.4
25/02/2014,16.52,26.98,10.47,28.62,0,5.3,0.78
26/02/2014,16.09,24.8,8.71,35.19,0.01,6.94,1.12
27/02/2014,15.93,23.97,8.04,40.12,0,4.34,1.05
28/02/2014,19.8,27.72,7.91,27.31,0,5.16,1.96
01/03/2014,22.52,29.48,6.97,32.56,0,5.06,1.88
02/03/2014,23.74,29.94,6.19,24.88,0,5.27,2.2
03/03/2014,17.52,27.4,9.89,35.81,0.16,4.26,0.89
04/03/2014,17.35,24.46,7.11,32.31,0,5.91,1.28
05/03/2014,17.59,23.9,6.3,34.19,0,7.71,2.75
06/03/2014,16.94,23.98,7.05,31.19,0,3.83,2.05
07/03/2014,19.08,27.04,7.96,33.88,0,7.09,2.3
08/03/2014,18.13,26.07,7.94,43.25,0.49,4.92,1.24
09/03/2014,17.05,24.31,7.26,53.94,4.34,5.19,0.45
10/03/2014,13.55,21.12,7.57,60.19,3.21,7.73,0.71
11/03/2014,20.03,25.54,5.51,42.88,0,4.27,2.63
12/03/2014,21.95,28.34,6.39,38.44,0,11.23,0.49
13/03/2014,21.81,27.4,5.58,45.5,0,7.04,0.73
14/03/2014,22.06,29.61,7.55,29.06,0,6.89,3.5
15/03/2014,21.41,27.44,6.03,29.75,0,6.49,1.99
16/03/2014,14.03,19.62,5.58,34.62,0,11.16,3.28
17/03/2014,17.72,19.98,2.25,33.19,0,4.81,0.61
18/03/2014,23.91,27.97,4.05,18.5,0,6.82,2
19/03/2014,22.08,27.76,5.68,28.25,0,6.7,2.07
20/03/2014,19.27,28.22,8.95,51.88,0,4.98,0.84
21/03/2014,21.71,31.67,9.96,37.12,0,4.91,2.02
22/03/2014,19.91,30.8,10.89,27.56,0,5.06,1.2
23/03/2014,14.93,26.59,11.66,33.94,0,5.49,2.16
24/03/2014,13.96,27.8,13.84,29.62,0,7.15,2.16
25/03/2014,17.03,28.76,11.73,29.5,0.03,3.37,0.72
26/03/2014,15.59,28.3,12.7,33.19,0,6.88,2.86
27/03/2014,16.44,28.58,12.15,27.38,0,9.85,3.48
28/03/2014,15.16,28.25,13.09,21.31,0,7.8,2.64
29/03/2014,16.68,28.38,11.7,32.38,2.04,9.48,2.57
30/03/2014,19.61,31.12,11.51,38.81,0,8.77,2.84
31/03/2014,20.67,30.55,9.88,24.81,0,4.95,1.76
01/04/2014,21.34,31.95,10.62,19.12,0,8.02,3.48
02/04/2014,23.25,32.34,9.09,22.69,0,8.32,3.19
03/04/2014,20.48,31.34,10.86,21.31,0,8.44,3.07
04/04/2014,18.66,31.06,12.4,20.81,0,4.38,0.2
05/04/2014,20.83,31.57,10.75,19.88,0,10.61,3.06
06/04/2014,16.22,30.41,14.2,22.31,0,11.13,0.97
07/04/2014,16.86,25.98,9.12,21.19,0,9.34,2.34
08/04/2014,20.91,26.76,5.85,14.81,0,5.16,2.55
09/04/2014,16.18,27.43,11.26,19.38,0,7.35,0.72
10/04/2014,21.91,31.42,9.51,14.88,0,6.29,0.41
11/04/2014,21.34,32.45,11.11,13.69,0,5.94,0.85
12/04/2014,19.84,32.41,12.56,15.88,0,3.72,1.68
13/04/2014,18.7,31.77,13.06,21.38,0,5.95,1.99
14/04/2014,16.61,28.83,12.23,24.69,0,7.77,2.71
15/04/2014,17.45,26.45,9,31,0,6.22,1.33
16/04/2014,16.56,27.04,10.48,24.19,0,6.38,0.56
17/04/2014,14.26,27.65,13.38,23.75,0,6.63,2.46
18/04/2014,19.22,30.26,11.04,36,0.24,10.49,2.53
19/04/2014,13.73,28.77,15.04,38.94,0,9.34,3.39
20/04/2014,19.38,32.26,12.88,29.81,0.03,3.98,0.62
21/04/2014,18.56,31.91,13.35,24.31,0,5.47,2.73
22/04/2014,18.23,32.22,13.99,29.19,0.06,5.98,0.51
23/04/2014,18.62,32.9,14.28,24.19,0.17,5.62,1.82
24/04/2014,15.69,29.73,14.05,20.81,0,7.18,2.3
25/04/2014,17.54,31.92,14.38,21.12,2.24,6.43,1.59
26/04/2014,19.02,32.4,13.38,24.38,0.05,7.48,2.7
27/04/2014,18.28,32.62,14.34,25.81,0,9.09,2.86
28/04/2014,18.76,31.72,12.96,22.88,0,5.23,1.29
29/04/2014,17.81,32.79,14.98,14.12,0,5.88,3.02
30/04/2014,16.98,30.37,13.39,24.88,0.01,8.45,2.05
01/05/2014,16.38,29.89,13.51,29.62,0,7.23,2.73
02/05/2014,11.73,22.12,10.38,39.06,0.09,7.67,1.99
03/05/2014,17.3,27.2,9.9,19.88,0,3.88,1.35
04/05/2014,21.41,32.83,11.43,29.88,0,6.27,3.28
05/05/2014,18.55,32.25,13.69,24.75,0,5.71,2.16
06/05/2014,18.19,33.36,15.17,23.12,0.06,5.8,0.98
07/05/2014,8.97,27.12,18.15,42.12,0.22,8.08,2.05
08/05/2014,9.53,27.12,17.59,47.81,3.6,6.42,1.55
09/05/2014,12.86,30.23,17.37,36.06,0.01,6.87,2.49
10/05/2014,19.12,33.69,14.57,34.75,0.03,5.72,1.19
11/05/2014,19.73,34.48,14.74,20.19,0.97,5.58,2.58
12/05/2014,16.67,32.36,15.68,22.5,0.05,5.92,0.7
13/05/2014,17.12,31.88,14.76,40.31,0.11,10.79,1.38
14/05/2014,13.36,23.3,9.94,48.5,0.37,7.89,4.53
15/05/2014,16.27,26.99,10.73,32.44,0,5.54,1.99
16/05/2014,19.57,29.84,10.27,24.88,0,4.49,1.72
17/05/2014,20.34,31.74,11.4,19.12,0,7.25,1.12
18/05/2014,20.59,32.94,12.35,22.88,0,7.87,2.69
19/05/2014,20.09,33.76,13.67,30.31,0,7.27,2.77
20/05/2014,20.1,34.25,14.14,26.5,0,7.18,0.92
21/05/2014,17.89,34.05,16.16,32.25,0,7.71,0.55
22/05/2014,11.02,29.02,17.99,46.44,7.16,5.71,1.37
23/05/2014,11.33,28.2,16.87,55.25,16.45,5.7,2.78
24/05/2014,14.33,30.66,16.33,44.31,1.21,7.39,1.2
25/05/2014,11.76,28.79,17.03,48.56,2.27,6.23,0.91
26/05/2014,15.36,31.43,16.08,42.19,0.05,6.52,2.52
27/05/2014,14.2,30.91,16.71,42.31,0.21,4.84,1.86
28/05/2014,14.91,31.63,16.73,45.69,0,7.34,1.62
29/05/2014,8.62,27.68,19.06,51.38,2.77,5.41,1.34
30/05/2014,14.23,30.43,16.21,49.69,0.05,6.61,1.14
31/05/2014,15.46,31.37,15.9,45.5,0,7.61,1.21
01/06/2014,17.7,32.72,15.01,42.31,0,6.59,1.84
02/06/2014,18.97,34.25,15.28,41.81,0,9.26,1.99
03/06/2014,16.88,31.69,14.8,44.44,0.64,7.36,3.28
04/06/2014,16.79,32.42,15.63,46.69,0.39,7.14,2.1
05/06/2014,14.63,33.32,18.69,43.56,0.45,7.84,2.55
06/06/2014,15.8,33.66,17.87,46,0.01,7.73,3.98
07/06/2014,16.16,34.33,18.18,44.62,0.35,8.91,1.95
08/06/2014,15.4,34.37,18.96,43.5,0.01,8.4,1.13
09/06/2014,15.5,35.62,20.11,41.56,0.88,7.2,1.99
10/06/2014,14.11,34.76,20.65,40.62,0.05,7.41,2.18
11/06/2014,14.95,34.1,19.15,34.44,0,6.52,2.85
12/06/2014,19.03,36,16.97,29.06,0,6.09,0.67
13/06/2014,18.14,35.72,17.57,29,0,7.7,2.85
14/06/2014,13.66,32.9,19.26,37.44,0.07,7.12,2.35
15/06/2014,7.42,28.37,20.95,44.19,0.57,4.01,1.35
16/06/2014,7.98,26.9,18.91,55.5,5.57,4.07,0.64
17/06/2014,11.43,29.14,17.71,55.56,5.04,6.49,1.13
18/06/2014,9.01,27.33,18.32,61.12,10.01,6.2,2.45
19/06/2014,6.74,23.3,16.55,72.81,12.62,6.37,0.16
20/06/2014,8.12,24.18,16.06,71.19,14.77,4.46,0.36
21/06/2014,12.57,28.3,15.72,62.5,6.6,6.3,0.5
22/06/2014,9.55,26.69,17.14,68.5,8.4,5.1,0.54
23/06/2014,12.12,30.22,18.1,59.31,0.46,6.2,1.63
24/06/2014,15.44,31.19,15.75,55.12,0.19,7.48,1.58
25/06/2014,14.2,30.52,16.31,56.69,0.02,7.29,1.06
26/06/2014,14,30.41,16.41,54.44,0,7.1,1.15
27/06/2014,14.83,31.62,16.79,48.69,0,5.94,1
28/06/2014,16.92,33.43,16.51,47.12,0.01,7.72,1.19
29/06/2014,13.01,31.45,18.44,52.38,9.39,9.23,3.25
30/06/2014,16.38,32.55,16.16,46.44,0.64,9.46,2.55
01/07/2014,11.08,28.48,17.4,56,1.16,8.9,1.12
02/07/2014,12.82,30.29,17.47,53.19,0.73,8.26,2.34
03/07/2014,10.11,26.75,16.63,55.56,0.21,6.71,2.48
04/07/2014,13.65,29.06,15.41,56.62,0.54,6.19,3.48
05/07/2014,14.25,29.32,15.07,54.69,0.19,5.27,1.96
06/07/2014,12.51,28.44,15.94,54.25,2.73,7.62,2.73
07/07/2014,15.04,29.48,14.44,53.19,0.73,7.59,1.41
08/07/2014,6.84,24.38,17.54,69.19,13.77,7.43,1.11
09/07/2014,7.35,22.75,15.4,74.12,7.01,5.23,1.99
10/07/2014,10.33,25.23,14.9,73.06,12.29,4.3,1.45
11/07/2014,6.24,22.44,16.19,68.56,4.31,11.37,3.16
12/07/2014,16.22,29.79,13.57,55.12,1.05,9.21,4.23
13/07/2014,17.23,30.48,13.26,57.44,0.89,6.62,3.81
14/07/2014,16.51,30.84,14.33,51.88,0.24,4.77,2.59
15/07/2014,15.78,31.1,15.32,51.38,5.68,5.7,0.97
16/07/2014,14.98,30.85,15.87,53.06,1.19,5.55,0.98
17/07/2014,10.85,29.97,19.12,52.38,0.6,5.09,0.35
18/07/2014,5.98,24.56,18.58,67.94,1.39,5.45,1.6
19/07/2014,11.9,27.69,15.8,59.62,4.68,4.73,0.1
20/07/2014,14.68,31.98,17.3,53.12,1.55,6.78,2.2
21/07/2014,17.06,34.07,17.01,46,1.27,6.71,2.99
22/07/2014,15.19,31.9,16.71,49.69,0.24,6.45,2.93
23/07/2014,12.84,30.53,17.69,47.62,0.1,6.49,3.36
24/07/2014,11.94,29.02,17.08,54.12,2.18,5.9,3.39
25/07/2014,15.77,30.63,14.86,54.75,5.57,6.64,2.75
26/07/2014,13.44,30.23,16.8,51.81,0.56,6.07,0.62
27/07/2014,18.52,33.15,14.62,47.62,0,6.31,2.72
28/07/2014,16.37,32.33,15.96,47.12,1.86,8.02,3.93
