Year,T2M_RANGE,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN
13/09/2012,9.73,26.23,16.5,68.81,9.34,5.43,1.36
14/09/2012,6.96,21.3,14.34,83.62,22.19,7.04,1.52
15/09/2012,7.35,20.84,13.49,82.88,18.66,4.01,0.55
16/09/2012,13.12,26.62,13.5,66.12,0.68,4.95,1.04
17/09/2012,19,29.48,10.48,45.94,0,4.45,1.84
18/09/2012,17.08,29.49,12.41,44.12,0,4.88,2.18
19/09/2012,15.41,28.21,12.8,57.5,0,5.11,0.91
20/09/2012,15.45,27.92,12.48,52.62,0,5.5,1.05
21/09/2012,14.72,27.85,13.14,44.94,0,6.6,0.13
22/09/2012,14.69,26.99,12.3,47.62,0,6.29,0.67
23/09/2012,16.76,27.74,10.98,54.81,0,5.84,1.77
24/09/2012,15.19,28.83,13.63,57,0,4.91,1.16
25/09/2012,11.41,26.78,15.37,54.31,0,2.89,0.89
26/09/2012,10.98,26.97,15.98,57.94,0.43,3.02,0.46
27/09/2012,6.58,22.92,16.34,76.69,6.33,3.05,0.61
28/09/2012,7.12,22.3,15.18,80.44,12.62,6.08,0.13
29/09/2012,15.32,26.91,11.59,66.75,0.07,5,1.73
30/09/2012,12.93,26.12,13.19,62.44,0.05,5.09,2.13
01/10/2012,14.41,26.67,12.26,47.5,0.01,6.12,0.28
02/10/2012,15.51,26.19,10.69,51.81,0.16,4.65,1.45
03/10/2012,19.32,29.82,10.49,41.5,0,4.52,1.7
04/10/2012,14.85,30.11,15.26,30.88,0,5.35,0.63
05/10/2012,15.42,29.78,14.36,33.06,0,5.58,1.41
06/10/2012,15.02,28.68,13.66,29.19,0,4.81,0.34
07/10/2012,16.27,28.16,11.9,39.44,0,3.81,0.14
08/10/2012,17.44,28.94,11.51,57.38,0,3.84,0.47
09/10/2012,19.05,30.9,11.86,49.06,0,3.45,0.04
10/10/2012,18.24,30.32,12.08,47.38,0.02,4.52,1.51
11/10/2012,16.25,31.73,15.48,49.25,0.28,4.88,0.43
12/10/2012,14.3,30.33,16.03,54.56,3.34,3.13,0.91
13/10/2012,16.24,30.98,14.73,59.06,0.03,3.11,1.02
14/10/2012,10.3,26.76,16.46,69.5,9.67,5.57,1.16
15/10/2012,7.3,22.14,14.83,79.5,9.98,4.91,0.62
16/10/2012,10.8,24.6,13.8,69.62,5.09,2.38,0.16
17/10/2012,13.52,26.82,13.3,69.19,0.04,6.22,0.57
18/10/2012,13.55,28.11,14.56,58.31,0,4.44,0.97
19/10/2012,14.21,28.2,13.99,53.94,0,4.01,0.39
20/10/2012,17.83,31.08,13.25,54.06,0,3.24,0.26
21/10/2012,17.79,31.47,13.69,49.19,0,3.71,0.77
22/10/2012,16.27,31.35,15.08,45.62,0,3.48,0.47
23/10/2012,13.95,29.39,15.44,46,0,4.35,0.7
24/10/2012,17.07,31.17,14.1,46.06,0,3.36,0.67
25/10/2012,16.68,29.62,12.94,46.25,0,4.76,1.71
26/10/2012,13.91,26.69,12.79,55.44,1.06,6.82,1.63
27/10/2012,14.9,23.7,8.8,68,0.21,5.5,0.43
28/10/2012,15.6,26.23,10.63,59.62,0,4.96,0.32
29/10/2012,14.4,25.46,11.06,54.94,0,3.88,0.34
30/10/2012,16.22,26.53,10.31,44.69,0,3.44,1.28
31/10/2012,14.78,26.52,11.73,34.25,0,3.61,1.85
01/11/2012,14.84,25.69,10.86,39.19,0,3.95,0.13
02/11/2012,15.61,26.01,10.41,49.12,0,3.56,0.17
03/11/2012,18.02,26.05,8.04,50.12,0,4.47,1.59
04/11/2012,15.15,25.14,9.99,54.19,0,4.81,0.3
05/11/2012,12.66,25.08,12.42,49.56,0,4.41,0.9
06/11/2012,12.84,25.4,12.57,41.5,0,4.72,0.65
07/11/2012,14.63,25.75,11.12,39,0,3.53,0.85
08/11/2012,13.33,25.75,12.42,41.75,0,2.96,0.92
09/11/2012,14.91,25.56,10.65,49.69,0,3.98,0.6
10/11/2012,14.2,26.83,12.63,52.19,0,5.2,2.8
11/11/2012,17.09,27.41,10.31,51.06,0,5.16,2.6
12/11/2012,14.45,19.46,5.01,43.88,0,5.43,2.3
13/11/2012,16.91,24.23,7.32,50.38,0.01,4.37,0.43
14/11/2012,15.03,23.39,8.36,57.88,0,4.22,0.67
15/11/2012,16.42,26.38,9.95,54.38,0,4.58,0.31
16/11/2012,13.2,24.14,10.94,58.62,0,4.88,0.47
17/11/2012,14.36,24.5,10.14,64.88,0.03,5.48,0.81
18/11/2012,17.78,27.72,9.94,57.81,0,3.45,1.67
19/11/2012,13.46,24.23,10.76,58.19,0,4.38,0.52
20/11/2012,12.48,22.94,10.47,64,0.64,4.35,0.2
21/11/2012,11.49,23.08,11.58,65.25,0.76,3.11,0.96
22/11/2012,13.81,24.31,10.5,58.25,0,3.68,0.43
23/11/2012,7.87,19.53,11.66,67,0.04,5.77,0.15
24/11/2012,9.41,17.98,8.56,76.5,0.01,5.48,1.58
25/11/2012,17.77,24.27,6.51,62.38,2.07,3.55,0.42
26/11/2012,10.25,20.69,10.44,70.19,1.74,3.75,1.74
27/11/2012,11.45,19.83,8.37,68.06,0,5.34,0.39
28/11/2012,16.19,23.15,6.97,67.81,0,3.59,0.2
29/11/2012,15.66,23.4,7.74,57.12,0,3.2,0.1
30/11/2012,16.7,23.76,7.08,56.69,0,3.25,1.73
01/12/2012,17.41,25.25,7.83,47.88,0,3.41,1.51
02/12/2012,14.05,25.77,11.73,43.56,0,3.52,0.99
03/12/2012,16.6,24.53,7.93,50.25,0,5.22,0.98
04/12/2012,15.35,23.36,8,44.19,0,4.28,2.08
05/12/2012,15.37,22.37,7,52.88,0,2.87,0.41
06/12/2012,19.34,26.07,6.73,39.56,0,4.8,1.35
07/12/2012,17.22,24.4,7.19,42.19,0,5.67,0.25
08/12/2012,16.2,23.76,7.55,43.75,0,4.71,0.15
09/12/2012,11.95,22.32,10.37,49.06,0,5.62,3.45
10/12/2012,15.26,21.87,6.61,59.06,0,2.87,0.37
11/12/2012,16.64,20.13,3.49,59.38,0,3.48,0.89
12/12/2012,15.77,20.34,4.57,43.12,0,4.46,0.7
13/12/2012,18.21,23.55,5.35,51.94,0.24,6.98,1.98
14/12/2012,11.07,20.86,9.78,55,0.15,9.03,3.55
15/12/2012,14.55,22.48,7.93,42.5,0,6.09,3.16
16/12/2012,15.98,22.93,6.95,47,0,6.28,2.56
17/12/2012,17.96,21.26,3.3,35.62,0,3.27,0.29
18/12/2012,22.36,25.9,3.55,31.56,0,5.41,1.86
19/12/2012,18.37,23.27,4.9,46.25,0,9.41,3.43
20/12/2012,11.22,12.69,1.47,36,0,5.35,2.37
21/12/2012,15.79,14.85,-0.93,33.94,0,2.91,0.59
22/12/2012,16.2,22.3,6.11,40,0,3.2,0.16
23/12/2012,18.57,24.73,6.16,43.88,0,3.73,0.67
24/12/2012,15.16,23.22,8.05,42.88,0,8.43,2.17
25/12/2012,21.76,25.38,3.63,32.5,0,7.67,1.17
26/12/2012,20.66,22.78,2.12,33.06,0,3.48,0.28
27/12/2012,17.91,20.91,3,40.69,0,8.31,3.29
28/12/2012,16.96,21.05,4.09,32.75,0,4.28,0.41
29/12/2012,14.02,17.12,3.09,36.94,0,5.27,0.24
30/12/2012,16.74,19.94,3.19,55.06,0.1,7.54,1.09
31/12/2012,8.7,17.33,8.62,67.44,0.27,8.91,2.4
01/01/2013,7.75,13.02,5.27,69.56,0,4.14,0.02
02/01/2013,11.17,15.87,4.7,70.12,0,4.06,1.38
03/01/2013,17.98,21.78,3.8,66.88,0.05,4.47,0.85
04/01/2013,18.75,20.76,2.02,70.5,0.04,3.29,0.55
05/01/2013,15.77,18.34,2.57,66.06,0,5.52,0.21
06/01/2013,15.04,15.83,0.79,64,0,4.07,0.8
07/01/2013,20.08,23.11,3.03,49.94,0,7.91,0.38
08/01/2013,16.98,18.21,1.23,58.38,0.26,14.38,2.84
09/01/2013,16.55,14.92,-1.63,61.94,0.01,6.74,1.44
10/01/2013,23.35,23.07,-0.28,51.75,0,4.98,0.51
11/01/2013,19.88,22.48,2.6,36.75,0,9.59,3.55
12/01/2013,13.95,19.93,5.98,49,0,13.29,3.91
13/01/2013,19.32,20.62,1.3,49,0,4.88,1.14
14/01/2013,17.34,21.46,4.12,52.12,0,8.66,2.21
15/01/2013,21.93,20.95,-0.98,37.12,0,9.27,3.22
16/01/2013,17.16,10.88,-6.27,30,0,4.06,0.88
17/01/2013,13.68,13.19,-0.48,29,0,5.22,0.3
18/01/2013,14.77,15.41,0.65,46,0,2.52,0.54
19/01/2013,20.37,21.79,1.42,35.31,0,3.95,1.18
20/01/2013,14.4,19.98,5.58,34.69,0,3.66,1.65
21/01/2013,16.71,23.12,6.41,39.44,0.45,3.46,0.49
22/01/2013,12.44,18.87,6.43,60.31,1.16,4.37,0.55
23/01/2013,15.09,20.9,5.8,63.38,0,4.16,0.99
24/01/2013,17.65,23.65,6.01,50.88,0,3.57,1.24
25/01/2013,15.73,25.21,9.49,38.31,0,4.69,1.68
26/01/2013,14.11,22.77,8.66,43.81,0,3.4,1.33
27/01/2013,19.08,25.35,6.28,45.44,0,5.71,1.5
28/01/2013,19.14,24.41,5.28,53.38,0,8.13,3.48
29/01/2013,16.49,21.58,5.09,41.44,0,15.09,3.8
30/01/2013,13.45,16.19,2.73,36.75,0,4.24,0.62
31/01/2013,15.38,20.01,4.63,27.12,0,4.98,0.33
01/02/2013,18.03,24.78,6.75,23.44,0,4.47,0.65
02/02/2013,16.41,24.3,7.89,26.44,0,4.48,0.81
03/02/2013,15.94,25.03,9.09,31.31,0,3.55,0.35
04/02/2013,17.27,26.07,8.8,40,0,5.91,2.95
05/02/2013,14.16,22.97,8.81,45.88,0,7.07,2.56
06/02/2013,19.46,25.59,6.12,40.38,0,11.16,2.7
07/02/2013,16.98,22.83,5.85,42.5,0,3.19,0.17
08/02/2013,18.32,26.4,8.08,32.31,0,5.41,1.57
09/02/2013,18.74,25.55,6.81,32.5,0,11.11,3.58
10/02/2013,18.27,25.05,6.78,41.56,0,11.45,3.98
11/02/2013,18,24.62,6.62,52.62,0,12.55,4.04
12/02/2013,18.33,24.31,5.98,51.56,0,12.83,2.74
13/02/2013,18.66,19.8,1.14,38.19,0,3.7,0.91
14/02/2013,18.45,20.61,2.15,23.19,0,3.67,0.52
15/02/2013,17.97,19.53,1.56,26.25,0,4.84,2.64
16/02/2013,15.6,16.19,0.58,45.38,0,3.91,1.83
17/02/2013,22.22,26.52,4.3,27.31,0,9.26,1.89
18/02/2013,19.43,27.25,7.82,24.56,0,8.69,0.43
19/02/2013,17.33,26.63,9.3,30.62,0,7.58,1.73
20/02/2013,18.7,26.41,7.71,28.19,0,14.21,3.41
21/02/2013,19.56,24.87,5.3,27.56,0,10.47,3.56
22/02/2013,17.58,24.19,6.62,28.88,0,8.57,2.34
23/02/2013,18.59,24.67,6.08,24.06,0,4.06,0.33
24/02/2013,20.45,24.7,4.26,31.75,0,11.65,3.75
25/02/2013,17.57,20.89,3.33,26.56,0,8.19,0.88
26/02/2013,23.08,24.69,1.62,15.88,0,4.56,0.11
27/02/2013,15.8,19.34,3.54,19.75,0,7.18,1.66
28/02/2013,17.09,19.5,2.4,24.31,0,8.16,1.99
01/03/2013,16.34,16.81,0.48,24.19,0,6.32,1.52
02/03/2013,18.82,19.58,0.76,18.75,0,4.38,0.55
03/03/2013,23.48,24.89,1.4,18.69,0,4.05,0.39
04/03/2013,24.31,28.6,4.28,16.06,0,6.8,3.36
05/03/2013,18.37,23.43,5.06,26.38,0,5.58,2.71
06/03/2013,18.52,23.68,5.16,34.25,0,2.95,0.64
07/03/2013,17.68,27.47,9.79,26.75,0,6.33,0.92
08/03/2013,15.81,26.33,10.52,31.62,0,8.34,2.23
09/03/2013,20.61,27.83,7.22,34,0,12.29,2.77
10/03/2013,19.63,26.11,6.48,28.38,0,8.68,0.51
11/03/2013,16.26,17.94,1.69,28.12,0,4.89,2.05
12/03/2013,19.33,22.72,3.39,19.81,0,4.7,2.16
13/03/2013,15.63,23.81,8.18,16.12,0,6.36,0.95
14/03/2013,18.38,24.38,6.01,29.25,0,4.59,0.34
15/03/2013,15.77,24.89,9.12,23.94,0,4.63,0.2
16/03/2013,18.2,27.11,8.9,19.88,0,4.7,1.23
17/03/2013,20.5,28.3,7.8,25.75,0,7.3,3.13
18/03/2013,20.71,27.22,6.5,32.5,0,5.26,0.49
19/03/2013,23.19,30.12,6.94,14.44,0,5.04,1.36
20/03/2013,18.45,27.37,8.91,28.06,0,5.91,1.39
21/03/2013,23.06,32.47,9.4,24.81,0,8.67,1.05
22/03/2013,22.55,31.81,9.26,22.94,0,11.32,3
23/03/2013,21.88,28.84,6.95,25.31,0,11.48,3.71
24/03/2013,20.97,26.29,5.32,26,0,4.05,0.12
25/03/2013,20.27,24.98,4.71,20.06,0,5.39,2.22
26/03/2013,18.75,22.34,3.6,36.62,0,5.91,1.86
27/03/2013,21.37,27.95,6.58,30.69,0,5.27,1.59
28/03/2013,19.38,27.82,8.44,28.62,0,3.59,0.47
29/03/2013,21.34,29.33,7.98,24.88,0,4.45,0.67
30/03/2013,19.7,30.04,10.34,21,0,3.77,0.6
31/03/2013,18.45,31.2,12.75,22.44,0,8.06,3.2
01/04/2013,18.87,31.39,12.52,19.5,0,5.54,3.3
02/04/2013,21.66,30.39,8.73,18.81,0,7.06,1.63
03/04/2013,20.06,27.76,7.7,19.5,0,5.59,1.71
04/04/2013,17.15,25.2,8.05,35.31,0,5.08,0.41
05/04/2013,17.68,29.1,11.43,21,0,5.03,0.79
06/04/2013,20.55,30.25,9.69,20.75,0,4.47,1.47
07/04/2013,21.68,31.68,10,17,0,5.49,0.95
08/04/2013,23.97,31.54,7.56,19.31,0,11.17,3.76
09/04/2013,21.38,30.26,8.88,18,0,14.53,5.78
10/04/2013,20.98,29.97,8.98,23.19,0,12.39,1.15
11/04/2013,22.21,28.35,6.14,29,0,3.27,0.78
12/04/2013,23.44,30.44,7.01,19.19,0,3.75,0.92
13/04/2013,21.95,27.58,5.64,26.31,0,5.65,2.29
14/04/2013,23.69,31.23,7.55,21.19,0,5.66,0.52
15/04/2013,24.59,33.02,8.44,15.06,0,4.53,0.83
16/04/2013,24.1,34.42,10.31,16.12,0,5.88,2.24
17/04/2013,22.72,34.41,11.69,18.19,0,10.16,4.55
18/04/2013,19.68,32.1,12.42,21.19,0,5.91,2.01
19/04/2013,14.75,23.2,8.45,24.44,0,7.39,2.62
20/04/2013,23.62,30.78,7.16,19.75,0,3.66,0.88
21/04/2013,17.55,29.37,11.83,15.44,0,5.34,2.02
22/04/2013,18.16,32,13.83,11.5,0,4.64,0.57
23/04/2013,18.54,32.23,13.69,18.81,0,5.52,3.29
24/04/2013,22.51,31,8.49,29.12,0,5.37,0.32
25/04/2013,21.98,32.12,10.14,36.25,0,6.37,0.55
26/04/2013,21.62,33.09,11.47,17.62,0,5.11,1.41
27/04/2013,17.78,33.8,16.01,11.94,0,5.39,2.05
28/04/2013,19.17,30.93,11.76,16.38,0,4.35,1.38
29/04/2013,15.73,29.3,13.57,39.62,0,4.63,0.14
30/04/2013,17.37,30.97,13.6,27.31,0,4.71,0.8
01/05/2013,19.52,31.63,12.12,20.88,0,5.22,2.09
02/05/2013,19.63,30.6,10.96,33.5,0,11.71,1.58
03/05/2013,14.58,21.83,7.25,46.12,0,7.41,2.11
04/05/2013,19.84,30.71,10.87,26.25,0,4.47,0.33
05/05/2013,17.59,30,12.4,28.5,0,5.94,1.58
06/05/2013,19.34,31.73,12.4,25.81,0,6.59,1.12
07/05/2013,18.4,31.07,12.66,24.06,0,4.84,0.84
08/05/2013,20.87,33.36,12.49,21.06,0,6.67,2.19
09/05/2013,12.88,30.05,17.18,21.5,0,7.09,2.51
10/05/2013,18.41,31.3,12.88,22.75,0,9.47,3.09
11/05/2013,16.33,28.33,12.01,42.62,0.08,10.71,2.07
12/05/2013,10.84,22.18,11.33,63.06,0.29,7.86,3.81
13/05/2013,14.05,24.79,10.73,59.44,1.13,6.56,3.07
14/05/2013,18.2,31.29,13.08,43.5,0.44,4.38,0.38
15/05/2013,18.45,31.04,12.59,19.06,0.04,5.24,1.06
16/05/2013,21.67,33.38,11.71,12.44,0,6.52,0.53
17/05/2013,20.14,33.08,12.94,16,0,6.82,2.75
18/05/2013,16.03,32.57,16.54,18.06,0,8.14,3.4
19/05/2013,21.56,35.48,13.92,12.19,0,5.29,1.17
20/05/2013,21.58,34.76,13.17,10.44,0,5.08,0.26
21/05/2013,17.55,33.44,15.89,12.44,0,5.41,0.71
22/05/2013,19.26,34.3,15.04,22.38,0,7.08,2.33
23/05/2013,17.87,36.06,18.19,32.38,0,6.91,2.26
24/05/2013,16.27,33.46,17.19,42.06,0.73,7.02,1.05
25/05/2013,16.54,33.78,17.23,44.5,2.01,8.13,1.02
26/05/2013,15.55,33.19,17.63,41.38,0.07,6.06,0.83
27/05/2013,17.66,35.22,17.56,30.5,0,6.83,0.12
28/05/2013,19.51,36.63,17.12,26.75,0.49,5.25,0.99
29/05/2013,18.57,35.6,17.03,23.44,0.01,5.77,1.33
30/05/2013,19.59,34.38,14.78,21.19,0,4.95,0.16
31/05/2013,20.97,36.73,15.76,19.06,0,5.64,1.7
01/06/2013,18.66,37.33,18.67,23,0.04,7.29,1.14
02/06/2013,15.76,35.05,19.29,30.94,0.1,10.28,0.8
03/06/2013,16.1,35.03,18.93,37.25,0.22,8.73,1.27
04/06/2013,16.85,35.16,18.31,30.94,0,6.86,2.23
05/06/2013,17.96,36.8,18.85,19.88,0,6.47,1.01
06/06/2013,16.01,36.08,20.08,18.75,0,6.36,1.88
07/06/2013,14.74,33.86,19.11,31.31,1.84,8.84,1.96
08/06/2013,17.07,33.4,16.33,38.19,0.99,6.52,0.8
09/06/2013,16.78,34.67,17.88,32.31,0.21,5.84,1.2
10/06/2013,14.39,33.03,18.64,37.62,0.02,7.96,1.73
11/06/2013,13.38,30.25,16.87,45,0.66,6.05,1.43
12/06/2013,8.96,27.82,18.86,54.25,3.41,3.48,0.77
13/06/2013,11.16,30.28,19.12,53.56,1.11,4.59,1.53
14/06/2013,14.38,31.85,17.48,48.31,0.7,5.2,1.76
15/06/2013,12.59,32.58,19.99,41.19,0.13,7.38,0.77
16/06/2013,14.09,34.2,20.12,44.5,0.04,7.28,0.84
17/06/2013,14.2,34.08,19.88,46.69,0.32,7.38,0.66
18/06/2013,9.76,30.48,20.73,48.06,0.31,5.35,2.3
19/06/2013,16.59,34.65,18.06,33.5,0,7.33,1.13
20/06/2013,16.84,35.01,18.18,36.56,0.01,7.59,0.95
21/06/2013,15.23,34.44,19.23,38.25,0,7.04,1.8
22/06/2013,16.14,35.26,19.12,34.75,1.95,7.08,1.28
23/06/2013,12.61,31.87,19.26,41.56,1.71,3.89,1.57
24/06/2013,9.27,30.57,21.3,43.12,1.03,4.8,0.85
25/06/2013,15.08,34.72,19.64,37.81,0.18,6.17,1.7
26/06/2013,12.27,33.65,21.38,36.88,0.26,5.69,0.17
27/06/2013,14.59,35.34,20.76,32.5,0,7.27,0.07
28/06/2013,15.48,34.22,18.73,30.12,0.03,8.51,1.08
29/06/2013,15.66,33.34,17.68,32.19,0,7.89,1.82
30/06/2013,15.55,34.15,18.6,30,0,6.75,1.78
01/07/2013,12.88,31.14,18.26,44.06,3.01,7.27,0.88
02/07/2013,8.75,25.65,16.9,67.25,4.93,7.62,0.88
03/07/2013,14.08,29.74,15.66,49.19,1.08,6.6,0.35
04/07/2013,11.73,29.85,18.12,47.31,0.03,4.95,0.66
05/07/2013,15.92,32.4,16.48,42.56,0,6.16,1.77
06/07/2013,15.66,33.07,17.41,38.88,0,7.66,0.66
07/07/2013,15.44,32.51,17.07,41.56,0.1,7.48,1.17
08/07/2013,10.57,29.16,18.59,49.19,1.8,5.05,0.59
09/07/2013,8.72,26.8,18.08,64.19,3.95,4.8,1.33
10/07/2013,8.29,25.32,17.03,64.88,5.38,2.58,0.31
11/07/2013,11.53,28.08,16.55,54.88,1.36,4.09,1.18
12/07/2013,12.55,29.87,17.33,49.5,2.61,5.11,1.19
13/07/2013,13.62,31.3,17.68,43.12,0.09,6.91,0.43
14/07/2013,15.41,31.39,15.98,46.81,0,5.36,1.76
15/07/2013,15.33,34.26,18.93,43.5,1.06,8.32,0.38
16/07/2013,6.97,25.34,18.37,68.06,4.25,5.09,1.78
17/07/2013,10.09,26.37,16.28,71.19,6.98,7.7,1.71
18/07/2013,8.79,25.45,16.66,72.81,8.14,3.47,0.38
19/07/2013,7.99,24.85,16.86,68.75,3.01,3.79,0.85
20/07/2013,13.18,29.94,16.76,63.5,7.09,5.69,0.74
21/07/2013,6.63,24.19,17.57,79.12,11.78,3.75,0.2
22/07/2013,10.65,27.97,17.32,74.25,12.24,4.62,0.54
23/07/2013,10.39,27.12,16.73,64.44,4.25,4.31,0.22
24/07/2013,13.58,31.63,18.05,51.25,0.55,5.52,0.62
25/07/2013,13.7,32.17,18.48,47.62,0.04,5.65,0.38
26/07/2013,15.96,33.45,17.49,45.19,0,6.47,0.39
27/07/2013,10.55,28.99,18.44,63.69,9.42,6.01,1.87
28/07/2013,8.3,26.84,18.54,74.94,7.85,4.77,1.52
29/07/2013,10.76,28.51,17.75,67.69,10.94,3.71,1.59
30/07/2013,14.5,32.43,17.94,55.06,2.04,5.8,1.54
31/07/2013,15.51,33.04,17.53,44.75,1.89,5.95,0.66
01/08/2013,15.8,32.49,16.69,41.81,0.45,6.21,0.99
02/08/2013,16.1,32.8,16.7,47.25,0,5.7,0.16
03/08/2013,15.01,32.62,17.61,45,1.22,7.05,1.43
04/08/2013,12.98,31.8,18.83,45.81,2.46,5.48,0.36
05/08/2013,14.19,31.87,17.68,49.94,1.82,3.44,0.97
06/08/2013,14.12,31.92,17.8,51.56,1.5,4.1,1.45
07/08/2013,10.16,29.09,18.93,56.12,1.19,5.34,2.13
08/08/2013,9.19,28.11,18.92,61.62,11.55,4.89,2.39
09/08/2013,11.16,29.18,18.02,60.88,5.03,4.66,1.94
10/08/2013,14.16,31.08,16.92,51.75,0.17,8.13,1.59
11/08/2013,11.89,28.51,16.61,62.31,0.53,6.62,2.11
12/08/2013,13.89,29.54,15.65,61.12,1.18,5.63,1.33
13/08/2013,14.49,32.47,17.98,46.19,0.25,6.45,1.84
14/08/2013,16.09,32.73,16.63,41.38,0.26,6.21,0.18
15/08/2013,17.51,32.89,15.38,38.94,0.12,6.89,1.26
16/08/2013,14.8,31.82,17.01,40.31,0,7.48,1.11
17/08/2013,15.23,31.57,16.35,41.19,0,7.23,1.14
18/08/2013,14.44,31.3,16.87,41.56,0,7.42,1.12
19/08/2013,13.09,29.73,16.63,43.69,0,7.68,0.62
20/08/2013,14.63,29.24,14.6,40.62,0,5.27,1.23
21/08/2013,14.74,30.08,15.33,46.12,0.05,6.12,0.32
22/08/2013,11.58,28.66,17.08,52.38,1.01,6.3,1.61
23/08/2013,9.2,25.34,16.15,65.81,5.07,6.17,1.52
24/08/2013,10.64,27.06,16.42,63.19,5.87,7.3,1.45
25/08/2013,12.37,28.27,15.91,62.12,1.07,7.69,2.05
26/08/2013,7.65,24.69,17.05,73.5,2.23,5.12,2.08
27/08/2013,9.48,25.81,16.33,74.38,10.82,6.8,1.75
28/08/2013,11.79,28.02,16.24,66.88,11.02,5.23,2.52
29/08/2013,14.1,30.47,16.37,55.69,1.59,6.23,1.82
30/08/2013,15.35,29.97,14.62,55.19,0.5,4.82,1.86
31/08/2013,14.55,31.01,16.46,48.12,0.01,5.42,1.85
01/09/2013,16.07,31.85,15.79,44.62,0,5.69,1.84
02/09/2013,16.71,31.31,14.6,45.06,0,7.03,2.14
03/09/2013,12.81,27.43,14.62,58.5,0.25,6.66,1.73
04/09/2013,13.02,28.52,15.5,57.44,1.12,6.97,1.81
05/09/2013,11.58,26.23,14.65,64.56,0.85,7.23,1.71
06/09/2013,5.73,21.42,15.69,78.62,2.88,4.48,1.81
07/09/2013,9.75,25.66,15.9,67.81,1.42,6.27,2.07
08/09/2013,11.63,27.7,16.07,57,3.34,5.44,1.82
09/09/2013,12.38,27.46,15.08,71.75,11.04,6.27,1.83
10/09/2013,12.16,28.17,16.01,68.94,2.48,5.15,0.88
11/09/2013,11.45,28.47,17.03,69.19,4.02,7.44,1.77
12/09/2013,13.41,28.8,15.39,64.31,2.11,7.62,2.27
13/09/2013,12.66,27.44,14.79,60.5,0.9,6.94,2.06
14/09/2013,11.91,26.28,14.37,71.31,2.32,8.23,1.37
15/09/2013,9.51,24.89,15.38,77.56,4.52,8.16,2.13
16/09/2013,5.64,22.48,16.84,85.69,21.06,9.09,4.86
17/09/2013,7.72,23.98,16.26,83.81,12.93,7.94,2.78
18/09/2013,6.2,22.41,16.22,84.88,19.05,4.15,1.95
19/09/2013,13.24,29.36,16.12,74.75,6.04,3.64,0.36
20/09/2013,11.67,27.76,16.09,71.88,2.15,6.46,2.27
21/09/2013,9.15,23.39,14.25,75.69,4.07,5.55,2.13
22/09/2013,13.51,26.62,13.11,68.75,0.25,3.61,1.66
23/09/2013,14.91,29.85,14.94,58.06,0,4.55,0.89
24/09/2013,11.77,29.22,17.45,51.81,0,5.63,1
25/09/2013,15.95,30.15,14.21,54.19,0,3.3,1.88
26/09/2013,13.66,31.12,17.46,47.81,0.18,3.62,0.26
27/09/2013,13.95,30.51,16.55,56.25,1.34,2.64,0.66
28/09/2013,7.81,24.8,16.98,76.69,10.15,6.13,1.55
29/09/2013,10.77,27.05,16.27,71.12,4.04,3.05,1.34
30/09/2013,10.74,27.55,16.81,69.12,2.29,3.36,0.98
01/10/2013,12.01,28.71,16.7,59,1.14,3.45,0.91
02/10/2013,16.32,30.62,14.3,45.88,0.06,3.9,1.36
03/10/2013,16.1,31.51,15.41,48.62,0,3.71,1.43
04/10/2013,15.45,31.51,16.07,52.94,0,3.45,0.34
05/10/2013,12.92,30.45,17.53,51.06,0,4.64,2.34
06/10/2013,6.74,19.53,12.79,71.88,0.26,6.92,1.6
07/10/2013,16.02,25.69,9.68,52.88,0,4.08,0.76
08/10/2013,18.76,28.55,9.79,38.31,0,3.2,0.29
09/10/2013,16.04,28.69,12.65,54,0,3.21,0.58
10/10/2013,14.39,29.89,15.51,49.44,0,4.91,0.26
11/10/2013,16.02,28.3,12.29,51.56,0,4.77,2.07
12/10/2013,11.82,26.44,14.62,62.06,4.06,3.25,1.19
13/10/2013,8.27,24.53,16.26,78.19,5.91,3.46,0.64
14/10/2013,9.71,26.76,17.05,76.25,4.86,2.16,0.26
15/10/2013,13.55,29.79,16.24,63.62,0.04,3.8,1.3
16/10/2013,14.64,28.23,13.59,58.56,0,3.53,0.47
17/10/2013,9.07,24.04,14.97,68.44,0.06,3.8,0.91
18/10/2013,17.15,29.1,11.95,54.5,0,3.89,0.54
19/10/2013,13.72,25.35,11.63,60.62,0,5.89,1.41
20/10/2013,17.33,27.76,10.43,57,0,2.94,0.27
21/10/2013,17.09,26.46,9.37,56.12,0,4.7,1.36
22/10/2013,12.17,23.14,10.97,62.44,0,5.39,2.75
23/10/2013,15.81,24.43,8.62,58.38,0,4.31,1.74
24/10/2013,16.47,26.54,10.07,48.12,0,5.84,1.18
25/10/2013,16.03,27,10.97,48.12,0,4.86,0.69
26/10/2013,19.82,28.95,9.13,47.5,0,5,0.69
27/10/2013,15.83,27.96,12.13,54.81,0,3.91,0.36
28/10/2013,16.48,29.46,12.98,47.31,0,3.65,0.86
29/10/2013,15.59,29.69,14.1,45.81,0.01,4.02,1.48
30/10/2013,14.11,27.28,13.17,54.56,0.64,4.1,0.66
31/10/2013,10.49,24.01,13.52,66.69,0.44,3.74,1.36
01/11/2013,15.2,26.41,11.21,57.81,0.36,4.64,2.33
