Year,T2M_RANGE,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN
09/08/2015,10.94,24.55,13.62,73.5,3.69,3.35,1.37
10/08/2015,14.06,26.14,12.07,66.62,1.59,2.02,0.55
11/08/2015,15.18,28.15,12.97,60.25,0.71,4.55,1.3
12/08/2015,14.32,26.84,12.53,63.69,2.03,4.95,1.46
13/08/2015,15.42,27.15,11.73,64.25,0.31,5.41,1.55
14/08/2015,17.18,28.47,11.29,57.81,1.08,5.17,1.34
15/08/2015,13.8,26.47,12.66,59.06,3.79,2.93,0.95
16/08/2015,13.95,27.21,13.26,60.25,1.54,2.88,0.54
17/08/2015,13.85,27.68,13.83,58.75,0.52,2.91,0.7
18/08/2015,12.45,26.21,13.77,69.94,1.35,3.22,0.27
19/08/2015,12.03,25.62,13.59,71.31,5.2,3.16,0.34
20/08/2015,8.74,23.56,14.82,77.62,5.18,2.1,1.06
21/08/2015,14.64,27.38,12.74,69.94,5.53,1.59,0.3
22/08/2015,12.1,26.45,14.35,70.38,2.39,2.22,0.54
23/08/2015,8.16,22.91,14.76,78.25,7.24,2.52,0.48
24/08/2015,14.4,26.16,11.77,72.56,1.16,3.54,1.23
25/08/2015,15.79,28.08,12.3,62.69,0.48,3.78,1.39
26/08/2015,16.54,27.77,11.24,59.88,0.52,3.44,0.89
27/08/2015,15.18,27.3,12.13,59.19,0.64,3.07,1.3
28/08/2015,18.09,28.53,10.44,52.56,0,3.61,0.35
29/08/2015,19.17,29.48,10.32,47.25,0.22,2.85,0.46
30/08/2015,18.48,29.87,11.4,53.38,2.82,2.62,0.17
31/08/2015,8.65,23.29,14.63,69.06,3.93,1.55,0.12
01/09/2015,12.43,25.86,13.43,71,1.14,2.5,0.42
02/09/2015,13.87,27.96,14.09,68.31,0.49,2.59,0.35
03/09/2015,15.85,29.75,13.9,57.94,0.06,1.84,0.3
04/09/2015,16.73,29.5,12.76,56.56,2.86,2.1,0.34
05/09/2015,11.97,26.92,14.95,72.88,2.77,3.12,1.37
06/09/2015,18.3,29.61,11.3,64.75,2.07,3.67,1.25
07/09/2015,18.27,29.47,11.19,61,3.16,2.7,1.36
08/09/2015,13.22,27.3,14.07,72,6.49,2.49,0.41
09/09/2015,12.48,26.9,14.42,72.75,8.44,1.73,0.43
10/09/2015,10.97,25.26,14.29,77.19,12.04,2.24,0.53
11/09/2015,6.59,21.72,15.14,85.38,17.32,1.69,0.54
12/09/2015,9.45,22.87,13.43,83,15.61,3.84,1.18
13/09/2015,6.86,19.89,13.03,85.56,14.23,3.05,1.7
14/09/2015,12.3,23.95,11.65,80.88,8.9,2.27,1.19
15/09/2015,11.29,25.08,13.8,79.12,4.97,1.63,0.49
16/09/2015,13.31,25.9,12.59,72.75,1.53,3.07,1.52
17/09/2015,14.2,26.23,12.02,72.88,4.82,2.39,1.23
18/09/2015,13.87,26.89,13.01,75.88,2.35,2.58,1.09
19/09/2015,14.84,28.83,13.99,72.81,1.34,2.73,1.18
20/09/2015,11.81,25.97,14.15,76.38,4.01,1.92,0.28
21/09/2015,12.12,26.62,14.51,71.81,5.09,1.91,0.35
22/09/2015,12.9,26.51,13.62,71.94,1.66,2.89,0.47
23/09/2015,13.76,27.17,13.41,68.12,0.33,2.08,1.2
24/09/2015,13.38,26.08,12.7,66.69,0.4,2.7,0.45
25/09/2015,12.44,23.8,11.36,74.19,2.03,4.13,1.54
26/09/2015,14.99,23.98,8.98,66.19,0.11,4.86,2.04
27/09/2015,15.66,24.29,8.63,61.62,1,3.89,1.69
28/09/2015,17.3,24.61,7.3,59.62,0.05,3.9,1.78
29/09/2015,15.23,26.16,10.93,51.19,0,4.55,1.46
30/09/2015,17.37,25.73,8.37,60.31,0.02,4.38,1.69
01/10/2015,14.98,24.98,10.01,63.19,0,4.87,1.58
02/10/2015,17.21,26.1,8.89,59.25,0.1,3.83,1.36
03/10/2015,9.31,19.81,10.51,70,4.89,2.89,1.62
04/10/2015,6.09,17.21,11.12,90.19,9.04,5.73,1.91
05/10/2015,12.55,22.45,9.9,76.81,0.87,3.44,0.8
06/10/2015,12.61,23.45,10.84,77.81,3.8,2.53,0.39
07/10/2015,12.64,23.54,10.9,73.5,0.07,2.66,0.62
08/10/2015,11.58,21.76,10.18,72.94,0.08,3.95,1.41
09/10/2015,9.8,20.32,10.51,72.25,2.12,2.68,1.18
10/10/2015,9.7,21.36,11.65,80.12,3.55,2.78,0.75
11/10/2015,11.95,23.61,11.66,75.44,0.03,2.4,0.86
12/10/2015,12.68,24.51,11.83,70.75,0,2.27,1.1
13/10/2015,13.48,25.14,11.66,70.56,0,4.28,1.83
14/10/2015,15.2,25.9,10.69,68.31,0.19,3.31,1.38
15/10/2015,13.1,24.8,11.7,61,0,2.66,0.79
16/10/2015,13.33,23.2,9.87,58.12,0,4.73,1.55
17/10/2015,14.48,22.67,8.2,67.81,0.05,3.46,1.71
18/10/2015,16.88,24.41,7.54,64.5,0.12,3.13,1.68
19/10/2015,17.34,26.06,8.72,65.38,0.05,2.88,0.38
20/10/2015,14.52,24.84,10.32,69.19,0,3.69,1.33
21/10/2015,14.34,25.05,10.72,63.81,0,3.5,1.62
22/10/2015,15.76,25.65,9.89,73.75,0.19,3.6,0.78
23/10/2015,6.93,18.06,11.13,87.88,17.32,3.97,0.76
24/10/2015,9.99,21.44,11.44,81.5,2.31,4.39,1.25
25/10/2015,12.56,20.87,8.31,72.12,0.48,4.45,2.23
26/10/2015,19.18,24.02,4.84,66.25,0,2.91,0.74
27/10/2015,16.21,24.27,8.06,65.69,0,2.9,0.48
28/10/2015,16.87,24.77,7.9,66.25,0.01,3.92,0.59
29/10/2015,12.75,21.73,8.98,85.12,19.01,6.5,1.66
30/10/2015,5.23,17.21,11.98,86.88,29.51,8.37,4.03
31/10/2015,12.08,19.15,7.07,79.56,1.22,7.27,0.65
01/11/2015,16.95,20.79,3.84,62.81,0.01,3.61,1.45
02/11/2015,19.17,22.72,3.55,55.94,0,2.8,0.97
03/11/2015,13.09,21.01,7.93,77.38,0.39,5.14,1.52
04/11/2015,10.62,20.41,9.8,84.06,1.44,4.16,1.11
05/11/2015,13.84,23.59,9.74,77.25,0.04,4.04,1.2
06/11/2015,16.56,25.79,9.23,69.81,0.15,2.39,0.52
07/11/2015,15.85,25,9.15,70.19,0.02,2.68,0.4
08/11/2015,14.73,23.83,9.09,69.75,0,3.92,1.02
09/11/2015,14.21,23.86,9.65,63.94,0,3.54,0.78
10/11/2015,16.43,26.29,9.86,48.31,0,1.75,0.65
11/11/2015,16.64,26.26,9.62,52.56,0,2.65,0.45
12/11/2015,17.88,24.87,7,59.75,0,3.3,1.35
13/11/2015,15.64,24.7,9.06,69.19,0,3.02,0.45
14/11/2015,14.97,23.32,8.35,72.19,0.01,2.88,1.64
15/11/2015,14.45,23.32,8.87,72.5,0,3.43,1.62
16/11/2015,11.74,22.03,10.29,70.81,0,5.17,0.58
17/11/2015,14.8,21.01,6.21,72.31,0,6.46,1.35
18/11/2015,20.38,24.11,3.73,45.94,0,2.68,0.11
19/11/2015,19.48,24.03,4.55,38.44,0,3.23,1.05
20/11/2015,17.29,24.14,6.86,60,0.04,2.3,0.94
21/11/2015,17.62,23.73,6.11,62.69,0,3.57,1.77
22/11/2015,17.7,23.53,5.83,66.88,0,2.52,0.38
23/11/2015,16.58,24.33,7.76,68.88,0,2.02,1.01
24/11/2015,14.62,24.47,9.84,71,0,2.35,0.45
25/11/2015,13.02,23.55,10.53,69.44,0.02,2.59,0.04
26/11/2015,6.39,17.76,11.37,86.38,2.21,2.44,0.34
27/11/2015,6.84,17.3,10.47,86.19,2.38,3.05,0.57
28/11/2015,10.65,19.28,8.63,84.44,0.68,4.56,1.52
29/11/2015,15.68,23.74,8.07,72.5,0.04,3.13,1.05
30/11/2015,13.62,23.35,9.73,60.5,0,2.23,0.5
01/12/2015,14.95,21.81,6.86,59.06,0,3.82,1.17
02/12/2015,15.2,21.83,6.62,56.12,0,3.55,0.97
03/12/2015,17.51,20.19,2.69,60.94,0,3.91,1.48
04/12/2015,18.86,21.86,3,64.38,0,2.2,1.04
05/12/2015,11.02,17.04,6.03,72.94,0.03,2.35,0.19
06/12/2015,15.8,19.24,3.44,67.69,0,5.42,1.84
07/12/2015,18.41,20.97,2.56,62.5,0,3.01,0.57
08/12/2015,14.98,20.89,5.91,57.25,0,2.84,0.02
09/12/2015,14.85,20.93,6.07,53.06,0,2.13,1.04
10/12/2015,14.53,22.05,7.51,52.12,0,2.49,0.96
11/12/2015,9.95,17.12,7.18,66.44,0.86,5.34,1.59
12/12/2015,6.1,13.33,7.23,92.06,9.05,7.64,1.88
13/12/2015,16.27,18.35,2.08,65.06,1.8,6.49,2.15
14/12/2015,19.09,19.33,0.26,47.06,0,5.16,2.06
15/12/2015,17.73,17.65,-0.09,42.06,0,6.94,2.58
16/12/2015,13.86,16.38,2.52,55.44,0,6.62,2.2
17/12/2015,16.89,18.67,1.78,45.75,0,3.33,0.23
18/12/2015,19.8,19.33,-0.47,53.31,0,4.69,2.12
19/12/2015,17.77,21.11,3.33,69,0,3.83,1.07
20/12/2015,11.2,20.41,9.21,69.38,0,3.57,1.22
21/12/2015,7.85,15.9,8.05,73.12,0.07,2.32,0.88
22/12/2015,11.22,16.42,5.2,68,0,6.15,2.09
23/12/2015,15.5,18.62,3.12,54.44,0,6.02,2.67
24/12/2015,17.78,20.36,2.58,58.44,0,4.8,2.09
25/12/2015,16.56,20.37,3.81,60,0,5.27,1.77
26/12/2015,13.02,16.37,3.34,72.5,0,9.38,2.91
27/12/2015,11.41,14.8,3.4,75.62,0,11.19,0.37
28/12/2015,19.45,19.23,-0.21,62.06,0,5.43,0.52
29/12/2015,15.27,18.3,3.04,74.94,0,7.73,2.43
30/12/2015,14.98,19.66,4.69,76.12,0.01,3.74,1.66
31/12/2015,14.53,21.58,7.05,68.5,0,5.34,0.37
01/01/2016,12.47,18.48,6.01,77.5,0.66,3.12,0.59
02/01/2016,11.98,17.41,5.44,78.81,3.2,6.01,0.77
03/01/2016,16.12,18.86,2.73,60.44,0.33,1.91,0.29
04/01/2016,15.03,17.39,2.36,57.44,0,4.66,0.34
05/01/2016,16.05,16.51,0.47,71.06,0,6.34,2.34
06/01/2016,14.88,14.33,-0.56,76.38,0,6.91,2.11
07/01/2016,15.49,15.87,0.38,72.25,0,4.17,2.09
08/01/2016,14.54,13.8,-0.74,72.81,0,8.25,1.57
09/01/2016,16.8,15.69,-1.11,44,0,5.11,0.13
10/01/2016,19.92,18.62,-1.3,47.88,0,5.34,0.31
11/01/2016,17.31,17.15,-0.17,49.56,0,5.19,1.03
12/01/2016,21.39,18.09,-3.3,50.88,0,3.31,0.85
13/01/2016,14.75,16.02,1.27,56.12,0,5.56,1.45
14/01/2016,16.3,15.94,-0.35,66.88,0,4.48,1.18
15/01/2016,18.95,18.83,-0.13,46.56,0,3.9,0.43
16/01/2016,19.5,17.51,-1.99,28.06,0,3.87,0.67
17/01/2016,19.27,20,0.73,30.25,0,5.52,0.82
18/01/2016,20.53,17.4,-3.13,43.88,0,4.93,1.75
19/01/2016,18.68,19.81,1.14,30.06,0,2.68,0.67
20/01/2016,17.85,21.67,3.82,30.62,0,2.98,1.55
21/01/2016,18.99,20.95,1.96,32.31,0,3.54,1.08
22/01/2016,21.43,19.88,-1.54,41,0,3.69,0.96
23/01/2016,22.05,22.58,0.53,35.31,0,2.58,0.4
24/01/2016,17.58,19.28,1.7,50.88,0,6.38,2.38
25/01/2016,15.99,15.64,-0.35,58.06,0,4.36,2.45
26/01/2016,18.81,16.46,-2.35,60.69,0,5.32,1.25
27/01/2016,14.84,10.73,-4.12,71.12,0.01,5.44,0.9
28/01/2016,21.53,15.94,-5.6,57.12,0,4.48,1.61
29/01/2016,14.32,16.39,2.07,34.38,0,2.14,0.52
30/01/2016,15.96,18.32,2.36,47.25,0,6.11,1.82
31/01/2016,21.36,22.78,1.42,63.44,0,2.61,0.59
01/02/2016,20.1,22.12,2.02,59.5,0,6.27,2.52
02/02/2016,19.35,18.33,-1.02,49.94,0,7.52,1.9
03/02/2016,23.56,21.18,-2.38,33.69,0,4.41,0.43
04/02/2016,22.62,19.43,-3.19,36.31,0.01,4.61,0.74
05/02/2016,18.84,21.22,2.38,30.69,0,4.91,1.76
06/02/2016,15.12,16.6,1.48,34.5,0,5.42,2.33
07/02/2016,12.99,16.35,3.36,42.94,0,2.42,0.63
08/02/2016,8.84,15.14,6.29,51.81,0.01,2.93,1.19
09/02/2016,14.05,17.1,3.04,69.25,0.25,4.02,1.19
10/02/2016,16.05,19.74,3.69,61,0.02,2.88,1.14
11/02/2016,18.13,22.26,4.12,40.19,0,3.2,0.49
12/02/2016,17.55,21.8,4.24,31.75,0,4.2,1.75
13/02/2016,18.21,21.45,3.24,32.25,0,4.34,1.26
14/02/2016,18.69,25.6,6.91,32.38,0,2.84,0.99
15/02/2016,19.78,22.87,3.08,41,0,4.93,2.23
16/02/2016,21.45,25.94,4.49,28.44,0,2.95,0.35
17/02/2016,20.89,26.6,5.7,29.25,0,2.98,1.3
18/02/2016,21.19,27.05,5.87,38.5,0,3.02,1.09
19/02/2016,19.16,27.57,8.4,40.94,0,2.15,0.94
20/02/2016,16.05,27.83,11.79,31.19,0,2.2,0.51
21/02/2016,15.43,25.21,9.78,46.25,0,3.36,1.3
22/02/2016,20.64,25.97,5.33,61.56,0,5.73,0.97
23/02/2016,22.22,25.91,3.69,51.44,0,4.65,1.02
24/02/2016,19.88,21.62,1.73,39.31,0,4.65,1.89
25/02/2016,20.73,24.6,3.87,35.69,0,3.43,0.84
26/02/2016,21.76,25.15,3.39,40.06,0.04,2.42,0.77
27/02/2016,13.62,22.21,8.58,58.31,2.24,2.64,0.37
28/02/2016,15.98,22.93,6.94,67.88,3.95,1.98,0.45
29/02/2016,17.02,24.19,7.19,59.81,0.01,3.82,0.12
01/03/2016,19.14,24.51,5.37,50.94,0.02,2.22,0.6
02/03/2016,18.9,25.03,6.13,50.19,0.04,2.29,0.21
03/03/2016,19.01,25.53,6.52,41.44,0,4.23,1.64
04/03/2016,21.73,26.06,4.33,36.06,0,4,0.66
05/03/2016,18.93,26.12,7.19,42.94,0,2.04,0.32
06/03/2016,18.3,24.38,6.07,40.75,0,5.53,1.28
07/03/2016,17.83,20.32,2.49,44.81,0,9.33,2.78
08/03/2016,10.45,13.25,2.8,72.06,8.13,10.09,3.54
09/03/2016,9.55,9.12,-0.43,66.62,4.39,5.78,0.91
10/03/2016,14.56,12.64,-1.92,69.75,4.05,5.19,1.19
11/03/2016,15.39,17.62,2.24,56.62,0.98,4.63,0.76
12/03/2016,19.71,23.82,4.11,40.25,0,4.66,0.3
13/03/2016,22.59,26.49,3.9,32.56,0,2.6,0.59
14/03/2016,19.48,25.45,5.98,31.12,0,3.9,1.45
15/03/2016,15.94,24.83,8.9,33.31,0,4.28,1.38
16/03/2016,11.13,20.2,9.07,32.38,0,5.6,1.37
17/03/2016,14.41,21.45,7.04,48.88,0,7.11,2.21
18/03/2016,17.17,22.03,4.85,59.19,0,6.05,1.11
19/03/2016,19.84,22.98,3.15,46.31,0.01,2.82,0.2
20/03/2016,15.1,20.48,5.37,62.19,0.23,5.04,2.52
21/03/2016,20.99,23.55,2.57,41.62,0,4.23,1.95
22/03/2016,18.97,25.09,6.12,44.88,0,5.79,1.72
23/03/2016,17.14,22.44,5.3,67.81,0,8.56,1.91
24/03/2016,17.96,24.54,6.57,56.19,0,5.84,0.8
25/03/2016,18.94,22.21,3.28,44.44,0,6.73,1.73
26/03/2016,13.11,19.14,6.03,43.06,0,6.86,1.8
27/03/2016,20.27,25.77,5.5,38.56,0,5.7,1.74
28/03/2016,17.97,24.68,6.71,36.5,0,6.95,1.27
29/03/2016,18.66,25.05,6.39,35.88,0,6.52,2.05
30/03/2016,15.47,21.9,6.44,38.25,0,7.65,2.2
31/03/2016,16.43,22.74,6.31,43.88,0,8.48,2.21
01/04/2016,16.55,21.21,4.66,60.38,0,7.95,1.82
02/04/2016,20.69,23.75,3.06,51.44,0,4.03,0.65
03/04/2016,25.16,25.86,0.69,42.81,0.27,4.37,0.55
04/04/2016,20.7,27.25,6.55,24,0,3.2,0.13
05/04/2016,18.55,27.8,9.25,23.38,0,4.1,1.2
06/04/2016,18.8,26.11,7.3,26.19,0,4.35,1.53
07/04/2016,20.82,29.81,8.99,36.56,0,4.31,0.96
08/04/2016,19.63,28.86,9.23,37,0,5.95,0.94
09/04/2016,18.23,28.75,10.52,38.62,0,6.12,1.34
10/04/2016,17.66,26.37,8.71,45.5,0,6.75,1.75
11/04/2016,15.52,24.19,8.67,50.5,0,6.06,2.01
12/04/2016,14.88,24.62,9.74,51,0,6.33,2.01
13/04/2016,17.94,26.3,8.36,37.38,0,5.29,0.65
14/04/2016,15.83,26.15,10.32,32.5,0,6.16,0.21
15/04/2016,17.26,25.33,8.08,28.38,0,6.49,2.23
16/04/2016,12.71,19.77,7.07,27.94,0,6.61,2.4
17/04/2016,21.2,26.26,5.05,35.75,0,6.59,2.25
18/04/2016,19.02,27.74,8.73,44.5,0,6.39,1.63
19/04/2016,15.28,24.86,9.58,46.62,0.01,6.09,0.45
20/04/2016,18.32,26.58,8.26,41.25,0,5.58,1.65
21/04/2016,18.26,27.76,9.5,22,0,3.2,0.41
22/04/2016,17.45,26.37,8.92,30.75,0,4.55,0.3
23/04/2016,18,24.87,6.87,46.5,0.24,5.08,0.6
24/04/2016,19.26,25.68,6.42,40.69,0,5.8,1.96
25/04/2016,22.26,27.61,5.35,31.94,0,5.3,2.17
26/04/2016,20.53,25.63,5.1,35.12,0,5.78,1.8
27/04/2016,21.95,28.94,6.98,31.06,0,6.35,0.84
28/04/2016,21.77,26.75,4.98,27.19,0,6.37,2.34
29/04/2016,20.8,26.22,5.42,26.94,0,5.94,1.95
30/04/2016,18.51,26.97,8.47,21.69,0,6.12,1.55
01/05/2016,21.12,27.56,6.44,20.69,0,5.55,1.99
02/05/2016,22.57,30.89,8.32,19.31,0,5.88,1.11
03/05/2016,22.84,31.15,8.3,25.25,0,6.04,1.73
04/05/2016,21.22,30.75,9.53,24.62,0,2.14,0.87
05/05/2016,20.91,31.11,10.21,29.75,0,2.74,0.95
06/05/2016,17.56,29.98,12.41,37.31,0.35,2.62,1.12
07/05/2016,19.08,31.48,12.4,43,0.13,4.96,0.36
08/05/2016,17.33,28.12,10.8,58.06,0.16,7.31,2.03
09/05/2016,14.53,26.2,11.67,62.12,0.18,7.16,1.95
10/05/2016,16.59,27.98,11.4,54.06,0.12,6.45,1.69
11/05/2016,20.85,31.61,10.76,48.81,0.33,3.75,0.88
12/05/2016,18.91,31.47,12.56,54,1.18,2.34,0.16
13/05/2016,18.28,30.27,11.99,61.38,3.76,3.31,1.46
14/05/2016,18.26,29.51,11.26,61.56,0.82,2.87,0.93
15/05/2016,11.54,23.12,11.58,67.44,3.79,3.94,0.7
16/05/2016,17.27,27.4,10.14,61.25,1.11,5.34,1.46
17/05/2016,18.2,27.96,9.76,58.94,0.07,6.27,1.7
18/05/2016,18.88,28.48,9.61,54.38,0,6.05,1.9
19/05/2016,18.71,27.83,9.12,49.62,0,6.19,1.77
20/05/2016,20.31,29.3,9,45.44,0,5.15,1.5
21/05/2016,20.62,30.38,9.77,38.19,0,5.58,1.22
22/05/2016,22.43,32.65,10.22,28.88,0,2.95,1.57
23/05/2016,22.37,33.03,10.66,26.75,0,5.67,1.12
24/05/2016,19.41,32.23,12.82,30.44,0,5.22,0.18
25/05/2016,18.49,32.46,13.97,31.69,0,2.62,0.23
26/05/2016,17.44,31.01,13.58,45.44,0.74,4.38,0.57
27/05/2016,17,29.73,12.73,44,0.08,6.13,1.23
28/05/2016,18.83,31,12.18,36.94,0,5.52,0.62
29/05/2016,18.87,31.77,12.9,32.06,0,4.41,0.46
30/05/2016,18.96,32.88,13.92,36.81,0,3.62,0.5
31/05/2016,18.18,31.44,13.26,46.06,0,6.33,0.39
01/06/2016,17.14,29.19,12.05,54.94,1.1,6.19,0.66
02/06/2016,19.45,30.14,10.69,48.56,0.09,3.77,1.42
03/06/2016,16.94,29.36,12.43,33.44,0,5.87,1.63
04/06/2016,17.12,28.94,11.83,33.44,0,7.45,1.73
05/06/2016,14.86,25.78,10.92,45.94,0.24,7.65,2.16
06/06/2016,19.8,28.38,8.58,34.19,0,5.34,1.48
07/06/2016,19.2,30.3,11.09,31.81,0,4.01,0.45
08/06/2016,17.54,30.58,13.05,49.44,0.47,2.91,0.13
09/06/2016,12.12,25.77,13.65,58.75,0.61,2.95,0.13
10/06/2016,14.48,27.58,13.09,56.56,2.13,2.39,0.79
11/06/2016,15.98,29.4,13.41,48.81,0.44,2.18,0.62
12/06/2016,13.77,29.19,15.43,48.69,1.6,1.76,0.6
13/06/2016,14.42,29.11,14.69,55.12,3.97,1.79,0.4
14/06/2016,11.97,26.82,14.85,63.19,1.08,2.47,0.23
15/06/2016,18.47,32.69,14.23,56.56,1.91,3.02,0.95
16/06/2016,11.5,26.83,15.33,68.38,3.47,3.2,1.31
17/06/2016,9.92,25,15.08,71.44,6.59,2.44,0.23
18/06/2016,15.9,30.31,14.41,52.44,2.36,6.2,1.52
19/06/2016,16.95,27.7,10.76,48.38,0.67,5.77,2.03
20/06/2016,14.81,28.5,13.69,57.38,1.47,4.3,1.09
21/06/2016,12.91,26.74,13.83,61.31,1.69,4.33,1.88
22/06/2016,18.53,30.76,12.23,52.12,0.57,3.36,1.12
23/06/2016,14.77,29.76,14.99,60.94,1.08,3.05,0.62
24/06/2016,14.27,29.07,14.8,62.31,1.11,2.75,0.09
25/06/2016,15.95,29.63,13.69,58.06,0.16,2.96,0.59
26/06/2016,11.01,26.14,15.14,66.25,8.62,1.9,0.12
27/06/2016,9.5,24.48,14.98,73.06,6.76,2.2,0.77
28/06/2016,13.77,27.16,13.39,68.25,6.77,3.4,1.2
29/06/2016,16.5,29.27,12.77,61.19,1.46,3.35,1.49
30/06/2016,13.4,27.26,13.86,62.38,2.54,1.89,0.77
01/07/2016,12.66,27.39,14.73,69.88,6.05,2.18,0.73
02/07/2016,12.02,26.35,14.33,72,9.81,2.91,1.23
03/07/2016,6.85,21.33,14.48,81.75,13.34,1.4,0.59
04/07/2016,11.34,24.58,13.24,76.94,5.19,2.98,1.3
05/07/2016,14.07,27.25,13.18,68.88,3.75,2.37,1.38
06/07/2016,13.26,27.01,13.76,68.25,2.02,2.49,1.44
07/07/2016,14.55,27.94,13.39,66.5,1.8,3.2,1.04
08/07/2016,16.62,30.44,13.83,57.06,0.56,3.2,0.18
09/07/2016,11.81,28,16.18,61.38,9.38,2.41,0.39
10/07/2016,13.68,28.69,15.01,65.25,1.72,2.02,0.52
11/07/2016,12.3,27.41,15.11,67.81,4.5,1.59,0.65
12/07/2016,13.99,29.74,15.74,61.75,2.35,3.82,0.56
13/07/2016,9.42,23.66,14.24,74.12,9.35,3.16,0.87
14/07/2016,14.25,27.43,13.18,61.94,0.86,3.12,0.47
15/07/2016,12,26.5,14.5,66.75,1.97,2.73,0.98
16/07/2016,12.94,26.19,13.26,67.38,1.33,2.05,1.05
17/07/2016,13.72,27.15,13.43,66.38,1.41,2.56,1.44
18/07/2016,10.82,25.42,14.6,65.5,0.45,1.8,0.7
19/07/2016,16.68,29.58,12.9,50.69,0.01,4.26,1.59
20/07/2016,13.09,26.05,12.95,55.12,1.15,4.38,1.46
21/07/2016,18.75,29.65,10.89,54.31,1.94,4.52,1.33
22/07/2016,8.84,22.58,13.74,75.69,6.14,2.79,0.78
23/07/2016,10.25,25.15,14.9,71.88,3.94,1.59,1.02
24/07/2016,13.58,27.71,14.12,70.56,7.45,2.66,0.43
25/07/2016,12.1,26.99,14.88,65.38,1.97,2.2,0.27
26/07/2016,14.23,29.17,14.94,65.38,2.73,1.36,0.19
27/07/2016,7.21,21.46,14.25,84.88,12.75,2.07,0.57
28/07/2016,5.52,19.74,14.21,83.81,8.56,1.98,0.12
29/07/2016,6.35,20.01,13.66,84.19,8.8,3.62,0.48
30/07/2016,9.56,22.65,13.08,80.69,11.78,2.62,0.77
31/07/2016,10.75,24.28,13.53,73,2.82,2.36,0.97
01/08/2016,11.93,25.99,14.06,71.44,3.16,2.09,0.84
02/08/2016,16.71,29.65,12.94,61.69,2.63,2.33,0.84
03/08/2016,11.06,25.47,14.4,68.69,4.29,2.36,0.16
04/08/2016,10.88,25.66,14.78,69.5,3.72,1.94,0.34
05/08/2016,9.25,24.51,15.26,71,1.58,2.52,0.19
06/08/2016,16.13,28.97,12.83,64.19,1.38,4.28,1.55
07/08/2016,13.27,26.62,13.35,74.94,5.29,3.62,0.7
08/08/2016,6.74,21.99,15.26,82.94,7.64,2.62,1.41
09/08/2016,10.35,24.49,14.14,79.5,4.35,2.48,0.52
10/08/2016,10.95,24.3,13.35,77.06,9.73,3.23,0.75
11/08/2016,7.77,22.04,14.26,83.31,8.71,2.88,0.81
12/08/2016,12.21,25.69,13.48,77,6.89,2.64,1.41
13/08/2016,12.92,26.18,13.26,75.44,3.81,2.01,0.34
14/08/2016,10.27,25.16,14.9,75.69,12.68,2.06,0.39
15/08/2016,7.21,21.76,14.55,85.75,30.61,2.7,0.12
16/08/2016,14.05,26.63,12.58,74.25,10.26,3.44,1.37
17/08/2016,11.51,24.73,13.23,80.19,8.49,3.04,0.55
18/08/2016,6.8,21.22,14.41,84.56,9.74,2.9,1.05
19/08/2016,9.29,23.06,13.77,81.69,4.57,3.91,1.29
20/08/2016,12.64,24.07,11.43,78.56,8.82,2.8,0.91
21/08/2016,6.65,21.17,14.51,85.81,12.4,2.58,0.46
22/08/2016,9.76,22.39,12.63,83.69,4.38,5.14,0.67
23/08/2016,13.36,24.15,10.8,79.5,1.52,3.36,1.01
24/08/2016,11.47,24.28,12.81,78.88,3.45,1.98,0.31
25/08/2016,6.57,19.4,12.83,87.25,13.56,3.08,0.98
26/08/2016,10.26,21.7,11.44,80.62,3.32,2.49,0.87
27/08/2016,8.67,21.02,12.35,84.62,3.12,2.58,0.9
28/08/2016,14.7,25.91,11.21,74.31,2.06,2.94,0.87
29/08/2016,10.09,23.26,13.18,76.56,5.78,2.48,0.64
30/08/2016,10.63,23.74,13.11,78.19,7.66,2.24,0.29
31/08/2016,13.34,26.31,12.98,77.25,2.71,2.77,0.91
01/09/2016,11.91,25.44,13.53,77.81,3.39,3.44,1.48
02/09/2016,12.63,26.05,13.42,76.75,1.71,2.95,1.78
03/09/2016,14.2,26.27,12.07,72.69,2.05,4.05,1.35
04/09/2016,15.28,26.26,10.98,72.06,0.67,4.66,1.49
05/09/2016,9.28,23.44,14.16,76.5,1.28,4.98,1.06
06/09/2016,12.23,24.36,12.13,75.81,0.05,4.71,1.22
07/09/2016,12.06,23.86,11.8,72.31,5.54,2.16,0.5
08/09/2016,16.23,27.93,11.7,62.31,1.74,2.87,0.78
09/09/2016,12.38,25.49,13.12,70.12,6.44,2.15,0.08
10/09/2016,12.36,25.64,13.28,72,2.02,1.89,0.22
11/09/2016,10.83,23.38,12.55,77.25,5.52,1.69,0.11
12/09/2016,11.56,25.01,13.45,73.81,3.52,2.41,0.09
13/09/2016,11.86,25.17,13.31,74.44,7.73,1.64,0.55
14/09/2016,13.91,26.29,12.37,73.69,4.15,3.18,1.13
15/09/2016,13.42,26.09,12.67,70.44,1.11,1.96,0.49
16/09/2016,14.09,26.95,12.87,67.12,0.6,2.39,1.33
17/09/2016,14.38,27.18,12.8,72,3.94,3.41,1.39
18/09/2016,12.45,26.18,13.73,74,2.94,3.8,0.77
19/09/2016,15.8,27.54,11.74,69.19,0.76,2.88,0.34
20/09/2016,13.99,27.2,13.21,64.88,0.15,3.66,1.43
